restart_index,selected,step,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective
0,True,0,-12830889.33203125,0.0,-35483.3544921875,-12866372.686523438
0,True,1,-12810072.55859375,0.0,-35649.124755859375,-12845721.68334961
0,True,2,-12801933.59765625,0.0,-35802.2109375,-12837735.80859375
0,True,3,-12799278.1015625,0.0,-35932.870849609375,-12835210.97241211
0,True,4,-12797974.2421875,0.0,-36038.136962890625,-12834012.37915039
0,True,5,-12796625.0625,0.0,-36119.30078125,-12832744.36328125
0,True,6,-12795054.609375,0.0,-36180.359375,-12831234.96875
0,True,7,-12793465.625,0.0,-36226.1884765625,-12829691.813476562
0,True,8,-12792019.4609375,0.0,-36261.395263671875,-12828280.856201172
0,True,9,-12790729.06640625,0.0,-36289.923583984375,-12827018.989990234
0,True,10,-12789548.9140625,0.0,-36314.848876953125,-12825863.762939453
0,True,11,-12788460.78125,0.0,-36338.3037109375,-12824799.084960938
0,True,12,-12787474.66796875,0.0,-36361.572998046875,-12823836.240966797
0,True,13,-12786589.26953125,0.0,-36385.273681640625,-12822974.54321289
0,True,14,-12785773.04296875,0.0,-36409.557861328125,-12822182.600830078
0,True,15,-12784986.27734375,0.0,-36434.314697265625,-12821420.592041016
0,True,16,-12784207.3125,0.0,-36459.288330078125,-12820666.600830078
0,True,17,-12783439.73046875,0.0,-36484.15380859375,-12819923.884277344
0,True,18,-12782700.75390625,0.0,-36508.5595703125,-12819209.313476562
0,True,19,-12782007.94921875,0.0,-36532.15966796875,-12818540.108886719
0,True,20,-12781372.51171875,0.0,-36554.630126953125,-12817927.141845703
0,True,21,-12780796.08203125,0.0,-36575.72021484375,-12817371.802246094
0,True,22,-12780269.48046875,0.0,-36595.26171875,-12816864.7421875
0,True,23,-12779775.734375,0.0,-36613.18994140625,-12816388.924316406
0,True,24,-12779297.7421875,0.0,-36629.531005859375,-12815927.27319336
0,True,25,-12778827.58984375,0.0,-36644.381103515625,-12815471.970947266
0,True,26,-12778367.78125,0.0,-36657.871337890625,-12815025.65258789
0,True,27,-12777924.82421875,0.0,-36670.13916015625,-12814594.963378906
0,True,28,-12777501.5,0.0,-36681.295654296875,-12814182.795654297
0,True,29,-12777097.14453125,0.0,-36691.40185546875,-12813788.546386719
0,True,30,-12776711.3515625,0.0,-36700.46533203125,-12813411.816894531
0,True,31,-12776345.96484375,0.0,-36708.46435546875,-12813054.429199219
0,True,32,-12776001.28515625,0.0,-36715.391357421875,-12812716.676513672
0,True,33,-12775674.04296875,0.0,-36721.2802734375,-12812395.323242188
0,True,34,-12775360.34375,0.0,-36726.202880859375,-12812086.54663086
0,True,35,-12775058.70703125,0.0,-36730.246337890625,-12811788.95336914
0,True,36,-12774769.265625,0.0,-36733.460205078125,-12811502.725830078
