restart_index,selected,step,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective
0,False,0,-4512256.767486572,0.0,-57504.953048706055,-4569761.720535278
0,False,1,-4484673.611114502,0.0,-57965.110107421875,-4542638.721221924
0,False,2,-4458789.251953125,0.0,-58419.70333862305,-4517208.955291748
0,False,3,-4434536.240356445,0.0,-58866.97208404541,-4493403.212440491
0,False,4,-4411834.343688965,0.0,-59304.56580352783,-4471138.909492493
0,False,5,-4390596.769866943,0.0,-59730.339111328125,-4450327.1089782715
0,False,6,-4370734.7632751465,0.0,-60142.39342498779,-4430877.156700134
0,False,7,-4352161.166046143,0.0,-60539.09434509277,-4412700.260391235
0,False,8,-4334792.4998168945,0.0,-60919.09071350098,-4395711.5905303955
0,False,9,-4318549.322143555,0.0,-61281.29609680176,-4379830.618240356
0,False,10,-4303356.017944336,0.0,-61624.86234283447,-4364980.88028717
0,False,11,-4289140.434448242,0.0,-61949.157653808594,-4351089.592102051
0,False,12,-4275833.98348999,0.0,-62253.75492858887,-4338087.738418579
0,False,13,-4263371.701080322,0.0,-62538.419982910156,-4325910.121063232
0,False,14,-4251692.208862305,0.0,-62803.10070800781,-4314495.3095703125
0,False,15,-4240737.9142456055,0.0,-63047.91807556152,-4303785.832321167
0,False,16,-4230454.8634643555,0.0,-63273.14393615723,-4293728.007400513
0,False,17,-4220792.822540283,0.0,-63479.19030761719,-4284272.0128479
0,False,18,-4211705.257171631,0.0,-63666.58549499512,-4275371.842666626
0,False,19,-4203149.0537109375,0.0,-63835.96339416504,-4266985.017105103
0,False,20,-4195084.568969727,0.0,-63988.04293823242,-4259072.611907959
0,False,21,-4187475.557800293,0.0,-64123.61576843262,-4251599.173568726
0,False,22,-4180288.909790039,0.0,-64243.53057861328,-4244532.440368652
0,False,23,-4173494.621520996,0.0,-64348.68341064453,-4237843.304931641
0,False,24,-4167065.5786132812,0.0,-64440.00033569336,-4231505.578948975
0,False,25,-4160977.1393432617,0.0,-64518.43086242676,-4225495.5702056885
0,False,26,-4155206.994781494,0.0,-64584.930755615234,-4219791.925537109
0,False,27,-4149734.6903686523,0.0,-64640.46170806885,-4214375.152076721
0,False,28,-4144541.4976501465,0.0,-64685.97871398926,-4209227.476364136
0,False,29,-4139610.0319213867,0.0,-64722.41744995117,-4204332.449371338
0,False,30,-4134924.003479004,0.0,-64750.699157714844,-4199674.702636719
0,False,31,-4130468.251953125,0.0,-64771.7109375,-4195239.962890625
0,False,32,-4126228.4500427246,0.0,-64786.313079833984,-4191014.7631225586
0,False,33,-4122191.3165893555,0.0,-64795.32627105713,-4186986.6428604126
0,False,34,-4118344.396759033,0.0,-64799.53089141846,-4183143.9276504517
0,False,35,-4114676.077545166,0.0,-64799.66403961182,-4179475.741584778
0,False,36,-4111175.5030212402,0.0,-64796.421058654785,-4175971.924079895
0,False,37,-4107832.486541748,0.0,-64790.447898864746,-4172622.934440613
0,False,38,-4104637.481323242,0.0,-64782.3381729126,-4169419.819496155
0,False,39,-4101581.5242004395,0.0,-64772.63325500488,-4166354.1574554443
0,False,40,-4098656.2503356934,0.0,-64761.81968688965,-4163418.070022583
0,False,41,-4095853.9255981445,0.0,-64750.32785797119,-4160604.2534561157
0,False,42,-4093167.345123291,0.0,-64738.53584289551,-4157905.8809661865
0,False,43,-4090589.9297180176,0.0,-64726.76873779297,-4155316.6984558105
0,False,44,-4088115.5501708984,0.0,-64715.303886413574,-4152830.854057312
0,False,45,-4085738.598754883,0.0,-64704.373275756836,-4150442.9720306396
0,False,46,-4083453.7982177734,0.0,-64694.171646118164,-4148147.9698638916
0,False,47,-4081256.1925354004,0.0,-64684.85249328613,-4145941.0450286865
0,False,48,-4079141.178100586,0.0,-64676.54389953613,-4143817.722000122
0,False,49,-4077104.459777832,0.0,-64669.342025756836,-4141773.801803589
0,False,50,-4075141.9400024414,0.0,-64663.31771850586,-4139805.2577209473
0,False,51,-4073249.89642334,0.0,-64658.521141052246,-4137908.417564392
0,False,52,-4071424.8508605957,0.0,-64654.98401641846,-4136079.834877014
0,False,53,-4069663.5974731445,0.0,-64652.72282409668,-4134316.320297241
0,False,54,-4067963.0733947754,0.0,-64651.74348449707,-4132614.8168792725
0,False,55,-4066320.483428955,0.0,-64652.046447753906,-4130972.529876709
0,False,56,-4064733.132598877,0.0,-64653.6275100708,-4129386.7601089478
0,False,57,-4063198.4686584473,0.0,-64656.484703063965,-4127854.953361511
0,False,58,-4061714.105041504,0.0,-64660.607986450195,-4126374.713027954
0,False,59,-4060277.801879883,0.0,-64665.992515563965,-4124943.794395447
0,False,60,-4058887.4604492188,0.0,-64672.62068939209,-4123560.081138611
0,False,61,-4057541.107727051,0.0,-64680.48107910156,-4122221.5888061523
0,False,62,-4056236.9443359375,0.0,-64689.536056518555,-4120926.480392456
0,False,63,-4054973.2911071777,0.0,-64699.77070617676,-4119673.0618133545
0,False,64,-4053748.611022949,0.0,-64711.12670135498,-4118459.737724304
0,False,65,-4052561.4325561523,0.0,-64723.577896118164,-4117285.0104522705
0,False,66,-4051410.4039611816,0.0,-64737.07093048096,-4116147.4748916626
0,False,67,-4050294.243927002,0.0,-64751.55177307129,-4115045.7957000732
0,False,68,-4049211.6665649414,0.0,-64766.97538757324,-4113978.6419525146
0,False,69,-4048161.5567626953,0.0,-64783.2843170166,-4112944.841079712
0,False,70,-4047142.802886963,0.0,-64800.41873168945,-4111943.2216186523
0,False,71,-4046154.257446289,0.0,-64818.325439453125,-4110972.582885742
0,False,72,-4045194.9644470215,0.0,-64836.94654083252,-4110031.910987854
0,False,73,-4044263.8782348633,0.0,-64856.22282409668,-4109120.10105896
0,False,74,-4043360.0233154297,0.0,-64876.097595214844,-4108236.1209106445
0,False,75,-4042482.480163574,0.0,-64896.514823913574,-4107378.994987488
0,False,76,-4041630.3192749023,0.0,-64917.42077636719,-4106547.7400512695
0,False,77,-4040802.611602783,0.0,-64938.75872039795,-4105741.370323181
0,False,78,-4039998.562347412,0.0,-64960.47471618652,-4104959.0370635986
0,False,79,-4039217.300720215,0.0,-64982.520668029785,-4104199.8213882446
0,False,80,-4038458.039276123,0.0,-65004.84452819824,-4103462.8838043213
0,False,81,-4037720.0153808594,0.0,-65027.40036773682,-4102747.415748596
0,False,82,-4037002.518432617,0.0,-65050.14942932129,-4102052.6678619385
0,False,83,-4036304.835632324,0.0,-65073.05465698242,-4101377.8902893066
0,False,84,-4035626.273803711,0.0,-65096.07920837402,-4100722.353012085
0,False,85,-4034966.2395324707,0.0,-65119.199447631836,-4100085.4389801025
0,False,86,-4034324.0364990234,0.0,-65142.39302062988,-4099466.4295196533
0,False,87,-4033699.131286621,0.0,-65165.63319396973,-4098864.764480591
0,False,88,-4033090.9381713867,0.0,-65188.90516662598,-4098279.8433380127
0,False,89,-4032498.931488037,0.0,-65212.19460296631,-4097711.1260910034
0,False,90,-4031922.555541992,0.0,-65235.481788635254,-4097158.0373306274
0,False,91,-4031361.3026428223,0.0,-65258.7532043457,-4096620.055847168
0,False,92,-4030814.7297668457,0.0,-65281.9959564209,-4096096.7257232666
0,False,93,-4030282.3477478027,0.0,-65305.18737030029,-4095587.535118103
0,False,94,-4029763.711883545,0.0,-65328.31369018555,-4095092.0255737305
0,False,95,-4029258.3936462402,0.0,-65351.357749938965,-4094609.751396179
0,False,96,-4028765.9893188477,0.0,-65374.29740905762,-4094140.2867279053
0,False,97,-4028286.061340332,0.0,-65397.1141204834,-4093683.1754608154
0,False,98,-4027818.2942199707,0.0,-65419.79203033447,-4093238.086250305
0,False,99,-4027362.240753174,0.0,-65442.31147003174,-4092804.5522232056
0,False,100,-4026917.5331115723,0.0,-65464.65756225586,-4092382.190673828
0,False,101,-4026483.833770752,0.0,-65486.82039642334,-4091970.6541671753
0,False,102,-4026060.7938842773,0.0,-65508.78781890869,-4091569.581703186
0,False,103,-4025648.0832214355,0.0,-65530.55407714844,-4091178.637298584
0,False,104,-4025245.3393859863,0.0,-65552.11448669434,-4090797.4538726807
0,False,105,-4024852.264251709,0.0,-65573.46439361572,-4090425.7286453247
0,False,106,-4024468.56451416,0.0,-65594.60081481934,-4090063.1653289795
0,False,107,-4024093.910095215,0.0,-65615.52324676514,-4089709.43334198
0,False,108,-4023728.064086914,0.0,-65636.23377227783,-4089364.297859192
