restart_index,selected,step,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective
0,False,0,-19581.95703125,-23503.72265625,-270.57720947265625,-43356.256896972656
0,False,1,-19548.361328125,-23503.625,-270.0938415527344,-43322.080169677734
0,False,2,-19516.53125,-23503.583984375,-269.6143493652344,-43289.729583740234
0,False,3,-19486.49609375,-23503.5390625,-269.1897888183594,-43259.22494506836
0,False,4,-19458.2890625,-23503.484375,-268.7864990234375,-43230.55993652344
0,False,5,-19431.87890625,-23503.41796875,-268.3894348144531,-43203.68630981445
0,False,6,-19407.203125,-23503.341796875,-267.988525390625,-43178.533447265625
0,False,7,-19384.18359375,-23503.26171875,-267.57855224609375,-43155.023864746094
0,False,8,-19362.734375,-23503.181640625,-267.15863037109375,-43133.074645996094
0,False,9,-19342.765625,-23503.10546875,-266.73126220703125,-43112.60235595703
0,False,10,-19324.205078125,-23503.033203125,-266.2996520996094,-43093.53793334961
0,False,11,-19306.98046875,-23502.962890625,-265.86676025390625,-43075.810119628906
0,False,12,-19291.0234375,-23502.890625,-265.43536376953125,-43059.34942626953
0,False,13,-19276.2578125,-23502.81640625,-265.007568359375,-43044.081787109375
0,False,14,-19262.609375,-23502.73828125,-264.5848693847656,-43029.932525634766
0,False,15,-19249.990234375,-23502.654296875,-264.1684875488281,-43016.81301879883
0,False,16,-19238.31640625,-23502.568359375,-263.75982666015625,-43004.644592285156
0,False,17,-19227.5,-23502.48046875,-263.3607177734375,-42993.34118652344
0,False,18,-19217.455078125,-23502.39453125,-262.97332763671875,-42982.82293701172
0,False,19,-19208.10546875,-23502.3046875,-262.59991455078125,-42973.01007080078
0,False,20,-19199.373046875,-23502.21484375,-262.2421569824219,-42963.83004760742
0,False,21,-19191.19921875,-23502.123046875,-261.90045166015625,-42955.222717285156
0,False,22,-19183.53125,-23502.03125,-261.5740661621094,-42947.13656616211
0,False,23,-19176.3203125,-23501.94140625,-261.2612609863281,-42939.52297973633
0,False,24,-19169.529296875,-23501.84765625,-260.95977783203125,-42932.33673095703
0,False,25,-19163.125,-23501.7578125,-260.6673278808594,-42925.55014038086
0,False,26,-19157.072265625,-23501.669921875,-260.38238525390625,-42919.124572753906
0,False,27,-19151.34765625,-23501.58203125,-260.1042785644531,-42913.03396606445
0,False,28,-19145.91796875,-23501.49609375,-259.83319091796875,-42907.24725341797
0,False,29,-19140.767578125,-23501.4140625,-259.5697937011719,-42901.75143432617
0,False,30,-19135.87109375,-23501.33203125,-259.31451416015625,-42896.517639160156
0,False,31,-19131.2109375,-23501.25390625,-259.0673828125,-42891.5322265625
0,False,32,-19126.77734375,-23501.1796875,-258.82769775390625,-42886.784729003906
0,False,33,-19122.556640625,-23501.107421875,-258.5942687988281,-42882.25833129883
0,False,34,-19118.54296875,-23501.0390625,-258.36566162109375,-42877.947692871094
