spot_id,CD14 Mono,CD4 Naive,CD8 Naive,CD4 TCM,CD16 Mono,NK,CD8 TEM_1,CD8 TEM_2,Intermediate B,Memory B,CD4 TEM,cDC,Treg,gdT,MAIT,Naive B
spot_0000,10.082595825195312,0.8577785491943359,1.2490335702896118,0.5670615434646606,0.5629076361656189,0.03634939342737198,0.0455453060567379,0.0272239800542593,0.014339943416416645,0.014296794310212135,0.2430116832256317,0.45315688848495483,0.11775260418653488,0.021368887275457382,0.12991058826446533,0.01732764206826687
spot_0001,3.9612021446228027,0.033288367092609406,0.024494828656315804,0.8401577472686768,0.25485414266586304,0.019996102899312973,0.15204966068267822,0.029449842870235443,0.40730762481689453,0.137475848197937,1.1441437005996704,0.20519010722637177,0.22005899250507355,0.074416384100914,0.3424816429615021,0.47879737615585327
spot_0002,1.0139753818511963,0.8652658462524414,1.4358694553375244,0.4323917329311371,0.03519974276423454,0.03201884403824806,0.0912012979388237,0.047010380774736404,0.12608253955841064,0.12056023627519608,0.9281043410301208,0.09676001965999603,0.5641002058982849,0.19031190872192383,0.05600552260875702,0.06937231868505478
spot_0003,3.502617359161377,1.8789511919021606,0.359723299741745,1.4340579509735107,0.26352831721305847,0.013217078521847725,0.03649647906422615,0.018785828724503517,0.4922495186328888,0.0675600990653038,0.09392312169075012,0.389858603477478,0.1914294958114624,0.01717061921954155,0.029561275616288185,0.09745696932077408
spot_0004,1.5631073713302612,0.5596175193786621,2.2865183353424072,0.0721493810415268,0.3574325442314148,0.10343675315380096,0.16264334321022034,0.0732220858335495,1.5605605840682983,0.4029499888420105,0.1004074290394783,0.17581474781036377,0.04994678869843483,0.19355501234531403,0.42847561836242676,0.05318353325128555
spot_0005,1.6890792846679688,0.19814175367355347,1.6340831518173218,1.3156903982162476,0.316569983959198,0.16247721016407013,0.2409953624010086,0.9361791610717773,0.011535785160958767,0.01619710400700569,0.4372252821922302,0.492511510848999,0.07471266388893127,0.06297509372234344,0.9357333779335022,0.009260059334337711
spot_0006,2.003448009490967,3.01918888092041,1.453783631324768,1.0830166339874268,0.7725200653076172,0.04008274897933006,0.18187172710895538,0.11171124875545502,1.2929182052612305,0.5493605732917786,0.16677315533161163,0.19867637753486633,0.2388962358236313,0.04767562821507454,0.07319291681051254,0.4001128375530243
spot_0007,4.69303560256958,1.813109040260315,2.276705026626587,0.05140652507543564,0.3890703022480011,0.014906497672200203,0.02612929418683052,0.014580455608665943,0.011949961073696613,0.018380749970674515,0.057997703552246094,0.8711563348770142,0.05931290611624718,0.012328182347118855,0.015865005552768707,0.013919754885137081
spot_0008,4.8170247077941895,1.8751585483551025,0.8817594647407532,0.8837177157402039,0.0487828254699707,0.013008593581616879,0.03972870483994484,0.019567517563700676,0.0150217916816473,0.016764601692557335,0.2893541157245636,0.030508045107126236,0.10923848301172256,0.014783062040805817,0.012887156568467617,0.010664966888725758
spot_0009,4.002143859863281,1.4692128896713257,0.30832165479660034,0.5354832410812378,0.4350280463695526,0.016950801014900208,0.5412027835845947,0.03637300059199333,0.13032299280166626,0.18838949501514435,0.03278458118438721,0.05047852545976639,0.16142529249191284,0.026137810200452805,0.07501951605081558,0.5621917247772217
spot_0010,3.4975929260253906,2.3066084384918213,0.1772155612707138,0.046675559133291245,0.7562006711959839,0.010532200336456299,0.0199632216244936,0.008898991160094738,0.04009818285703659,0.060373514890670776,0.02902805432677269,0.1578851044178009,0.27716776728630066,0.008210142143070698,0.010257093235850334,0.01680200733244419
