,endothelial cell,astrocyte,oligodendrocyte,microglial cell,vascular associated smooth muscle cell,inhibitory interneuron,pericyte,glutamatergic neuron,radial glial cell,oligodendrocyte precursor cell,neural progenitor cell,medial ganglionic eminence derived interneuron,caudal ganglionic eminence derived interneuron
0,0.14994588,7.510757e-06,4.6891705e-06,5.17865e-06,0.042769298,0.12546134,0.12419369,0.16544479,0.1481171,7.5769512e-06,4.530659e-06,0.1913971,0.052641287
1,0.15013684,7.5239936e-06,4.7029534e-06,5.195367e-06,0.042658046,0.12531428,0.12416037,0.16553263,0.14818293,7.6034044e-06,4.5357233e-06,0.19150399,0.05248135
2,0.14984787,7.5126904e-06,4.695234e-06,5.1798797e-06,0.04288188,0.12557644,0.12419883,0.16537836,0.14805916,7.571461e-06,4.535816e-06,0.19130212,0.052725818
3,0.15000163,7.5102976e-06,4.6888263e-06,5.182181e-06,0.04272156,0.12542205,0.12418475,0.16547516,0.1481462,7.5822054e-06,4.5309826e-06,0.19144046,0.05257873
4,0.14994088,7.509226e-06,4.6874284e-06,5.178765e-06,0.04276763,0.1254692,0.12419603,0.16544324,0.14811847,7.575255e-06,4.530829e-06,0.19139527,0.05263979
5,0.14992139,7.507647e-06,4.6863934e-06,5.1783127e-06,0.04276697,0.12549269,0.1242076,0.16544062,0.14812313,7.572369e-06,4.53106e-06,0.19138908,0.052629065
6,0.15003984,7.515605e-06,4.6955192e-06,5.184079e-06,0.04272013,0.12537922,0.124162346,0.16548784,0.14814834,7.588794e-06,4.530571e-06,0.19145767,0.05257503
7,0.14997603,7.5078365e-06,4.685721e-06,5.1800043e-06,0.042717136,0.12544589,0.12419032,0.16547573,0.14815532,7.5795833e-06,4.531166e-06,0.19144025,0.052569848
8,0.15009803,7.514157e-06,4.6936925e-06,5.1880347e-06,0.0426541,0.12535134,0.12416282,0.16552705,0.1481896,7.5939347e-06,4.5326237e-06,0.19150583,0.052481722
9,0.14994246,7.5060675e-06,4.6847463e-06,5.1787542e-06,0.042740904,0.12547587,0.124199845,0.16545764,0.14814048,7.574142e-06,4.530621e-06,0.19141361,0.052599736
10,0.14994125,7.511336e-06,4.6878604e-06,5.179479e-06,0.042759873,0.12546054,0.12419514,0.1654492,0.14812641,7.5768207e-06,4.531363e-06,0.19140387,0.052634243
11,0.15002903,7.514944e-06,4.692899e-06,5.184038e-06,0.042711645,0.12539326,0.12417969,0.16548966,0.14815228,7.5889225e-06,4.532939e-06,0.19145437,0.052560605
