"","cell_ID","glutamatergic neuron","inhibitory interneuron","vascular associated smooth muscle cell","endothelial cell","radial glial cell","oligodendrocyte precursor cell","caudal ganglionic eminence derived interneuron","microglial cell","medial ganglionic eminence derived interneuron","pericyte","astrocyte","neural progenitor cell","oligodendrocyte"
"1","0",0.540283029982556,0.243973882915335,0,0,0,0,0.0836057003829111,0,0,0.132137386719198,0,0,0
"2","1",0,0,0,0,0,0.100944865379378,0,0.315604920760166,0,0.148913385293804,0.109527411781409,0,0.325009416785243
"3","2",0,0,0,0,0.0902414776726569,0,0,0.438926216589478,0,0,0,0.470832305737865,0
"4","3",0,0,0,0,0.17968360264495,0.242633295690341,0,0,0.316318259626787,0,0,0.261364842037921,0
"5","4",0.841778509894817,0,0,0,0,0,0.158221490105183,0,0,0,0,0,0
"6","5",0,0,0.480845781226133,0,0,0,0,0,0,0.235903073256714,0,0.283251145517153,0
"7","6",0,0,0,0,0.109750752062747,0.155848312043416,0.216198174821645,0.162109745977231,0,0,0,0.180124377494049,0.175968637600912
"8","7",0,0,0,0,0,0.163842385173074,0.183605305333073,0,0,0.362496195090385,0,0.290056114403468,0
"9","8",0,0.194215160065032,0.226747883857868,0,0,0.467045051236728,0,0,0,0,0,0.111991904840372,0
"10","9",0,0,0,0,0.257492587811119,0,0.136326075178038,0.410173932008794,0,0,0,0.196007405002049,0
"11","10",0.558982572790279,0,0,0,0,0,0.291062887353434,0,0,0,0,0.149954539856287,0
"12","11",0.354977025881728,0,0.17059003517484,0,0,0.210948647205275,0.107463941149223,0,0,0,0,0.156020350588933,0
"13","12",0,0,0,0,0,0,0.304743737800851,0.209626366840978,0,0.249766831927407,0,0.235863063430764,0
"14","13",0,0,0,0,0,0.528028129716543,0,0,0,0.266503051051793,0,0.205468819231664,0
"15","14",0.428724198989494,0,0,0,0,0.553560517350014,0.0177152836604916,0,0,0,0,0,0
"16","15",0,0,0,0,0,0.283262810608811,0.282969524171909,0.246152152714941,0,0,0,0.187615512504338,0
"17","16",0.128577029945655,0,0.194305127469117,0,0,0,0,0.134663927598034,0,0.175741911657512,0,0.366712003329682,0
"18","17",0,0,0.452037739870269,0,0,0.366465997907649,0.181496262222082,0,0,0,0,0,0
"19","18",0.583108577684922,0,0,0,0,0,0,0.188491142057067,0,0.228400280258012,0,0,0
"20","19",0.181740651303543,0,0,0,0,0.420900277918878,0,0.227455744493189,0,0,0,0,0.16990332628439
"21","20",0.582460468358447,0,0,0,0,0,0.179906817066069,0,0,0,0,0.237632714575484,0
"22","21",0,0,0,0,0,0.224778866617861,0.18707488348753,0,0.420968565506499,0.16717768438811,0,0,0
"23","22",0,0,0.245156135841641,0,0,0,0.442294139406446,0,0,0,0,0,0.312549724751914
"24","23",0,0,0,0,0.204900008940094,0.224963386353959,0,0.241216111224546,0,0,0.169357281119243,0,0.159563212362158
"25","24",0.360532208129244,0,0,0,0,0,0.149030705135547,0,0.283249465704871,0,0,0.207187621030338,0
"26","25",0,0,0,0,0,0.217109822820326,0.070204936550669,0.353365009614875,0,0.14428317549092,0.21503705552321,0,0
"27","26",0.17869041998572,0,0,0,0.169575681388433,0.199999638149194,0,0.276496022078946,0,0.175238238397707,0,0,0
"28","27",0,0,0.295145569281169,0,0,0.209113538101643,0.179271718505692,0,0,0,0,0,0.316469174111497
"29","28",0.561394254524445,0,0,0,0.103332603240032,0.113858442607183,0,0,0,0.22141469962834,0,0,0
"30","29",0,0,0,0,0.175648098848723,0,0,0,0.484557025176031,0,0,0.339794875975245,0
"31","30",0,0,0,0,0,0.691665481710641,0.071878135074502,0.236456383214857,0,0,0,0,0
"32","31",0,0,0.440267876071105,0,0,0,0.165121714503069,0,0,0.394610409425826,0,0,0
"33","32",0.25476432130746,0,0,0,0,0.335104951684157,0,0,0.244598401773426,0.165532325234958,0,0,0
"34","33",0,0,0,0,0,0.429644424457072,0,0,0,0.134515620863463,0.234089470070651,0,0.201750484608813
