,endothelial cell,astrocyte,oligodendrocyte,microglial cell,vascular associated smooth muscle cell,inhibitory interneuron,pericyte,glutamatergic neuron,radial glial cell,oligodendrocyte precursor cell,neural progenitor cell,medial ganglionic eminence derived interneuron,caudal ganglionic eminence derived interneuron
0,0.0032220907,6.2753743e-06,9.670405e-06,0.00016097649,0.041073825,0.19765565,0.11506182,0.20696063,0.15542936,2.590439e-06,2.2580647e-05,2.5854451e-05,0.28036863
1,0.0064746267,5.4212396e-06,1.1011668e-05,0.00022319902,0.07757722,0.11835169,0.24786444,0.2186999,0.17602232,2.5755373e-06,2.5012347e-05,2.8551709e-05,0.15471403
2,0.0060473653,5.5082437e-06,1.0803269e-05,0.00021515592,0.073697135,0.12640306,0.23169257,0.22178961,0.17614797,2.5512475e-06,2.467102e-05,2.8091968e-05,0.16393548
3,0.0029081244,6.9810126e-06,1.0242762e-05,0.00016015035,0.036496926,0.21026936,0.10012462,0.20110984,0.1493943,2.9046853e-06,2.4103505e-05,2.7389962e-05,0.29946506
4,0.0065290644,5.4276647e-06,1.1042607e-05,0.00022402352,0.0779634,0.118039675,0.24862866,0.21850333,0.17600207,2.5790252e-06,2.5076022e-05,2.8628187e-05,0.15403704
5,0.005801019,5.7915418e-06,1.0789811e-05,0.00020979122,0.06940619,0.13851956,0.20856062,0.22737722,0.1765345,2.5667273e-06,2.4855077e-05,2.774471e-05,0.17351939
6,0.0035312988,6.2810063e-06,9.8551445e-06,0.00016780487,0.044493817,0.19102514,0.1251144,0.21319158,0.1600956,2.605947e-06,2.3131199e-05,2.6179094e-05,0.26231235
7,0.006278773,6.0591633e-06,1.1174996e-05,0.00021942626,0.07226154,0.1383504,0.20939253,0.2313341,0.17693853,2.652495e-06,2.5870435e-05,2.8366465e-05,0.16515051
8,0.003129567,6.3315056e-06,9.677533e-06,0.00015941053,0.039927814,0.2003289,0.11148391,0.2050118,0.15384513,2.6123614e-06,2.2604983e-05,2.5934502e-05,0.2860463
9,0.00674179,5.450427e-06,1.11215795e-05,0.00022817761,0.0796534,0.11651616,0.25200346,0.21863256,0.17585832,2.5934426e-06,2.5285257e-05,2.879654e-05,0.15029293
10,0.005808412,5.5858054e-06,1.0711912e-05,0.0002117029,0.070855424,0.13212082,0.22026233,0.2229141,0.17632681,2.5487768e-06,2.4597723e-05,2.784435e-05,0.17142911
11,0.0046040663,7.4333634e-06,1.1734275e-05,0.00020452752,0.052828975,0.17645207,0.14786096,0.23138838,0.17087206,3.2214623e-06,2.8282058e-05,3.0488358e-05,0.2157078
12,0.00909415,5.2250048e-06,1.2473356e-05,0.00026553657,0.09758724,0.09314293,0.3071222,0.19941583,0.17052576,2.8228728e-06,2.8961045e-05,3.224593e-05,0.12276462
13,0.0071980758,5.515621e-06,1.1385251e-05,0.00023713431,0.082771234,0.11398502,0.2576671,0.21830899,0.17561556,2.6565924e-06,2.5985379e-05,2.9422978e-05,0.144142
14,0.004268305,5.8600767e-06,9.867564e-06,0.00018084691,0.05328699,0.17041174,0.15386605,0.21973482,0.1685908,2.4612184e-06,2.2971159e-05,2.6119613e-05,0.22959317
15,0.005830233,5.517615e-06,1.0715973e-05,0.0002126416,0.07144876,0.1296051,0.22506066,0.2213165,0.1762384,2.5449258e-06,2.4563138e-05,2.791812e-05,0.17021652
16,0.0069766147,5.436664e-06,1.1225354e-05,0.00023213569,0.081614256,0.113457225,0.25855717,0.21708904,0.17559114,2.6049465e-06,2.546991e-05,2.9010042e-05,0.14640865
17,0.005037914,5.7260368e-06,1.0283727e-05,0.00019502171,0.06283551,0.14910391,0.18881881,0.2254341,0.17476225,2.4965004e-06,2.3961467e-05,2.6767217e-05,0.1937432
18,0.0030404343,7.008076e-06,1.0355924e-05,0.00016365056,0.037981283,0.20723921,0.10457076,0.20474765,0.15194722,2.9240384e-06,2.4456123e-05,2.7572394e-05,0.29023746
19,0.005617978,5.578355e-06,1.0597313e-05,0.00020790084,0.069209024,0.13458656,0.21535808,0.22279687,0.17612626,2.53041e-06,2.4407876e-05,2.7589558e-05,0.1760266
20,0.005756351,5.6715726e-06,1.069818e-05,0.00020790647,0.06981708,0.1361733,0.21289279,0.22576307,0.17627689,2.531085e-06,2.4595402e-05,2.7535998e-05,0.17304154
21,0.006203566,5.5968426e-06,1.0906015e-05,0.00021597867,0.07440912,0.12774058,0.2293763,0.22434226,0.17627065,2.556267e-06,2.4899986e-05,2.8079266e-05,0.16136952
22,0.0056565558,5.510496e-06,1.0601486e-05,0.00020902899,0.06988519,0.13180003,0.220382,0.22077544,0.17616324,2.5263853e-06,2.4376895e-05,2.7637905e-05,0.1750579
23,0.0029751281,6.7314263e-06,1.002601e-05,0.00015935441,0.037592314,0.20698036,0.10380931,0.20239584,0.15082577,2.789837e-06,2.350994e-05,2.6770736e-05,0.29519206
24,0.0047430247,5.8316814e-06,1.0153183e-05,0.0001894076,0.05887587,0.1588287,0.17271958,0.22423618,0.17264116,2.490702e-06,2.3679058e-05,2.6593736e-05,0.20769727
25,0.0036532679,6.5568092e-06,1.0242174e-05,0.00017302162,0.04538262,0.19055465,0.12711994,0.21634212,0.16165781,2.7367594e-06,2.4181156e-05,2.700009e-05,0.25504586
26,0.008053547,5.2587316e-06,1.16897e-05,0.00024761865,0.090273984,0.1010664,0.2872235,0.20758201,0.17324652,2.6783648e-06,2.6764485e-05,3.0302666e-05,0.13222978
27,0.0043284395,6.1262017e-06,1.0157273e-05,0.00018215211,0.053409528,0.17285122,0.15172608,0.22426145,0.16910125,2.5548136e-06,2.3788065e-05,2.6417913e-05,0.22407077
28,0.006963468,5.499853e-06,1.1233644e-05,0.00023285333,0.08136925,0.11522067,0.25497004,0.21902508,0.1756654,2.624123e-06,2.558611e-05,2.9046558e-05,0.14647923
29,0.0074038263,5.341126e-06,1.1418464e-05,0.00023951508,0.08524548,0.10698494,0.27282217,0.21284147,0.1747643,2.6297557e-06,2.5884827e-05,2.9470199e-05,0.13962355
30,0.0058414508,5.5999803e-06,1.0748346e-05,0.00021253228,0.07104522,0.13202514,0.22057196,0.22296758,0.17633082,2.5590687e-06,2.46873e-05,2.7969261e-05,0.17093378
31,0.0055242158,5.832641e-06,1.0660476e-05,0.0002039176,0.06678079,0.14354113,0.19929872,0.22822523,0.17609441,2.5448833e-06,2.466871e-05,2.7332528e-05,0.18026055
32,0.0055409777,5.5675596e-06,1.0563858e-05,0.00020749723,0.06864579,0.13492717,0.21453092,0.2224243,0.17608924,2.534851e-06,2.4376515e-05,2.7564221e-05,0.17756343
33,0.0059753316,5.5801415e-06,1.0783383e-05,0.00021374655,0.072536014,0.12966803,0.22516803,0.2240208,0.176348,2.5536237e-06,2.4713598e-05,2.7922742e-05,0.16599852
34,0.0057555144,5.52066e-06,1.0645034e-05,0.00020994357,0.07096123,0.13087563,0.22256528,0.22230975,0.17612378,2.5301238e-06,2.443178e-05,2.7703518e-05,0.17112808
35,0.004711009,5.967636e-06,1.0214934e-05,0.00018834251,0.057957772,0.16275404,0.16665874,0.2264265,0.17228751,2.5128738e-06,2.3865521e-05,2.6573452e-05,0.20894696
36,0.007303779,5.451126e-06,1.1402578e-05,0.00023791638,0.084181994,0.11154287,0.26315546,0.21662709,0.17506072,2.6477821e-06,2.6010435e-05,2.95107e-05,0.14181514
37,0.0032211281,6.4437445e-06,9.868465e-06,0.00016195014,0.040801853,0.1993057,0.11375002,0.20714842,0.15507029,2.664212e-06,2.3091818e-05,2.6313259e-05,0.2804723
38,0.0029147794,6.6536363e-06,9.904622e-06,0.00015716397,0.037049428,0.20767787,0.102331266,0.20060283,0.1497332,2.7501385e-06,2.3167318e-05,2.6575073e-05,0.29946446
39,0.0043190424,6.044231e-06,1.0057374e-05,0.00018015564,0.05355016,0.17257348,0.15195574,0.22291492,0.1685581,2.5121863e-06,2.3466173e-05,2.631118e-05,0.22588003
40,0.0050518103,6.09999e-06,1.0518514e-05,0.00019636824,0.060836177,0.15843242,0.17387275,0.22938375,0.17444107,2.5775312e-06,2.4606412e-05,2.7167442e-05,0.1977147
41,0.006016164,5.432769e-06,1.0746708e-05,0.00021568034,0.07362275,0.1244673,0.23496076,0.22009133,0.17621933,2.5470924e-06,2.4610343e-05,2.7988986e-05,0.16433533
42,0.0055127675,5.7492357e-06,1.0616348e-05,0.0002036943,0.06717054,0.14155422,0.20287709,0.2266922,0.17602189,2.5311217e-06,2.4530495e-05,2.73075e-05,0.17989682
43,0.0064601763,5.4212674e-06,1.1009698e-05,0.00022273207,0.07738388,0.11861543,0.2473664,0.21848428,0.17605585,2.5728061e-06,2.4988827e-05,2.8530656e-05,0.1553387
44,0.0050069047,5.75408e-06,1.0276167e-05,0.00019379581,0.062377907,0.15061831,0.18631656,0.22545047,0.1745002,2.4976407e-06,2.3952258e-05,2.6783708e-05,0.19546664
45,0.0049775993,5.8548276e-06,1.0314839e-05,0.00019324223,0.061512444,0.15397584,0.18086895,0.22699872,0.174285,2.5124607e-06,2.4100378e-05,2.678122e-05,0.1971186
46,0.0059266547,5.516144e-06,1.0740898e-05,0.00021283692,0.072547205,0.12836339,0.22766823,0.22197679,0.17615151,2.5407844e-06,2.4560706e-05,2.7918873e-05,0.16708209
47,0.0059741545,5.483694e-06,1.075476e-05,0.00021463881,0.07290374,0.12680782,0.23044257,0.2209381,0.17628498,2.546486e-06,2.462441e-05,2.7971222e-05,0.16636261
48,0.0065850755,5.508995e-06,1.1065744e-05,0.00022379261,0.07789541,0.12013842,0.24461767,0.21960469,0.17617176,2.5794402e-06,2.5148627e-05,2.8681989e-05,0.15469022
49,0.0040540737,5.9858103e-06,9.855003e-06,0.00017543051,0.05094902,0.17663708,0.14512926,0.22003242,0.16630432,2.4816848e-06,2.2976947e-05,2.5910276e-05,0.23665112
50,0.005867858,5.656839e-06,1.0765837e-05,0.00020979402,0.07098216,0.13395475,0.21724822,0.22519346,0.17628175,2.54012e-06,2.4700412e-05,2.7758882e-05,0.17019063
51,0.0045426544,6.129983e-06,1.0269987e-05,0.00018656703,0.05584254,0.16789976,0.15912269,0.22691047,0.17117018,2.5684767e-06,2.4133209e-05,2.6726351e-05,0.21425527
52,0.005884777,6.151954e-06,1.1070518e-05,0.0002115713,0.06835528,0.14566316,0.19612129,0.2329179,0.1766273,2.637236e-06,2.5626125e-05,2.801128e-05,0.17414528
53,0.0044201724,5.965014e-06,1.0028509e-05,0.00018242489,0.054767095,0.16926554,0.15633816,0.22371231,0.16974248,2.4862675e-06,2.3377817e-05,2.6221158e-05,0.22150378
54,0.0054792645,5.8392193e-06,1.0640427e-05,0.0002028102,0.06630029,0.14464262,0.19742064,0.22795276,0.17596023,2.5401866e-06,2.4633357e-05,2.7295904e-05,0.1819705
55,0.004212104,5.9909494e-06,9.922789e-06,0.00017920368,0.052323654,0.1743913,0.14853898,0.22108269,0.1676996,2.489015e-06,2.3135604e-05,2.606706e-05,0.23150484
56,0.0033286551,6.2918994e-06,9.7681705e-06,0.00016351284,0.04227786,0.19536026,0.11873682,0.20958723,0.15723063,2.6019165e-06,2.286577e-05,2.6005288e-05,0.27324745
