"","cell_ID","glutamatergic neuron","inhibitory interneuron","vascular associated smooth muscle cell","endothelial cell","radial glial cell","oligodendrocyte precursor cell","caudal ganglionic eminence derived interneuron","microglial cell","medial ganglionic eminence derived interneuron","pericyte","astrocyte","neural progenitor cell","oligodendrocyte"
"1","0",0,0,0,0,0,0,0.428022680280078,0,0,0,0.571977319719922,0,0
"2","1",0.167938385057074,0,0,0,0,0.327961544883426,0.167666644476787,0,0,0,0.336433425582713,0,0
"3","2",0,0,0,0,0,0.46017615145668,0,0,0,0,0.229754598547419,0.310069249995901,0
"4","3",0,0.0533512212700507,0,0,0,0,0.663829384290308,0,0,0,0,0.282819394439641,0
"5","4",0,0,0,0.22684592956442,0,0.222087577826137,0,0,0,0,0.210938542122508,0.340127950486935,0
"6","5",0,0,0,0,0,0.37595177482983,0,0,0,0,0,0.62404822517017,0
"7","6",0,0,0,0.193863365079933,0,0,0.338743895906417,0,0,0,0.249518075223561,0.217874663790089,0
"8","7",0,0,0,0.699258976137067,0,0,0,0,0,0,0,0.300741023862933,0
"9","8",0,0,0,0,0,0.194735205990068,0.52121727072438,0,0,0,0.284047523285553,0,0
"10","9",0,0,0,0.445405355944218,0,0,0.349920734997937,0,0,0,0.204673909057845,0,0
"11","10",0,0,0,0,0,0.563395986981488,0,0,0,0,0,0.436604013018512,0
"12","11",0,0.181675112010054,0,0.338737390400851,0,0,0.26996055412005,0,0,0,0,0.209626943469045,0
"13","12",0,0,0,0.545442441748704,0,0.148505509957913,0,0,0,0,0.184900738711434,0.121151309581949,0
"14","13",0,0,0,0.44152995636452,0,0,0,0,0,0,0.317507835849058,0.240962207786422,0
"15","14",0.177466527442384,0,0,0,0,0.640997346672194,0.181536125885422,0,0,0,0,0,0
"16","15",0,0,0,0,0,0.568257975290183,0,0,0,0,0.166402920224555,0.265339104485262,0
"17","16",0,0,0,0.587189761016335,0,0,0.164667746726339,0,0,0,0.248142492257326,0,0
"18","17",0,0,0,0.351697811038517,0,0.395705455325373,0,0,0.25259673363611,0,0,0,0
"19","18",0.0771770548319815,0,0,0,0,0,0.263192011140321,0,0.208066072829407,0,0,0.451564861198291,0
"20","19",0,0,0,0.242148658022022,0,0.229020846940013,0.200112860494567,0,0,0,0,0.328717634543397,0
"21","20",0,0,0,0,0,0,0.186056264289815,0.12757708416246,0,0,0.432056324487938,0.254310327059788,0
"22","21",0,0,0,0.118633554369402,0,0.240490357030511,0.267168358054884,0.150573824354425,0,0,0.223133906190777,0,0
"23","22",0.183521704948317,0,0,0,0,0.54501006767536,0.271468227376323,0,0,0,0,0,0
"24","23",0,0,0,0.186100238246232,0,0,0.448440728767997,0,0,0,0.145652676734395,0.219806356251376,0
"25","24",0,0,0,0,0.206597395041202,0.283064177722002,0.178072129593177,0,0,0,0,0.332266297643619,0
"26","25",0.171507670925139,0,0,0,0,0,0.697636053704996,0,0,0,0,0.130856275369865,0
