restart_index,selected,step,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective
0,False,0,-12931981.78515625,-13544423.87109375,-31107.951293945312,-26507513.607543945
0,False,1,-12907521.7578125,-13544446.27734375,-31219.24462890625,-26483187.279785156
0,False,2,-12887513.20703125,-13544445.6875,-31325.333129882812,-26463284.227661133
0,False,3,-12871384.7578125,-13544426.265625,-31425.40625,-26447236.4296875
0,False,4,-12858554.92578125,-13544389.8828125,-31518.264282226562,-26434463.072875977
0,False,5,-12848454.34375,-13544337.84375,-31603.072509765625,-26424395.260009766
0,False,6,-12840552.34375,-13544271.24609375,-31679.140380859375,-26416502.73022461
0,False,7,-12834381.2265625,-13544191.16796875,-31745.904541015625,-26410318.299072266
0,False,8,-12829543.8828125,-13544098.14453125,-31803.01025390625,-26405445.037597656
0,False,9,-12825713.15234375,-13543993.32421875,-31850.363159179688,-26401556.83972168
0,False,10,-12822627.1875,-13543876.9921875,-31888.138061523438,-26398392.317749023
0,False,11,-12820084.23828125,-13543750.56640625,-31916.77001953125,-26395751.57470703
0,False,12,-12817932.5234375,-13543615.14453125,-31936.885375976562,-26393484.553344727
0,False,13,-12816061.30859375,-13543471.69921875,-31949.23291015625,-26391482.240722656
0,False,14,-12814391.796875,-13543321.25,-31954.62646484375,-26389667.673339844
0,False,15,-12812869.171875,-13543165.1640625,-31953.891723632812,-26387988.227661133
0,False,16,-12811457.78125,-13543004.20703125,-31947.829223632812,-26386409.817504883
0,False,17,-12810134.36328125,-13542839.49609375,-31937.18994140625,-26384911.049316406
0,False,18,-12808885.14453125,-13542672.0078125,-31922.66552734375,-26383479.817871094
0,False,19,-12807701.5625,-13542502.59375,-31904.89208984375,-26382109.048339844
0,False,20,-12806580.015625,-13542331.69921875,-31884.449340820312,-26380796.16418457
0,False,21,-12805519.4453125,-13542160.47265625,-31861.875732421875,-26379541.793701172
0,False,22,-12804520.66015625,-13541989.3125,-31837.672241210938,-26378347.64489746
0,False,23,-12803585.07421875,-13541818.6484375,-31812.292602539062,-26377216.01525879
0,False,24,-12802713.37890625,-13541649.16015625,-31786.1328125,-26376148.671875
0,False,25,-12801904.8359375,-13541481.06640625,-31759.527221679688,-26375145.42956543
0,False,26,-12801156.921875,-13541314.6484375,-31732.745849609375,-26374204.31616211
0,False,27,-12800465.76953125,-13541149.86328125,-31705.999267578125,-26373321.632080078
0,False,28,-12799826.19140625,-13540986.98046875,-31679.44580078125,-26372492.61767578
0,False,29,-12799232.08203125,-13540826.00390625,-31653.187866210938,-26371711.27380371
0,False,30,-12798677.59765625,-13540667.15234375,-31627.278930664062,-26370972.028930664
0,False,31,-12798157.03125,-13540510.50390625,-31601.73291015625,-26370269.268066406
0,False,32,-12797665.44921875,-13540356.03515625,-31576.536010742188,-26369598.020385742
0,False,33,-12797199.94140625,-13540203.76171875,-31551.658203125,-26368955.361328125
0,False,34,-12796758.54296875,-13540053.80078125,-31527.059204101562,-26368339.4029541
0,False,35,-12796340.02734375,-13539905.94140625,-31502.697143554688,-26367748.665893555
0,False,36,-12795943.91015625,-13539759.9453125,-31478.534790039062,-26367182.39025879
0,False,37,-12795569.12890625,-13539615.85546875,-31454.538818359375,-26366639.52319336
0,False,38,-12795215.109375,-13539473.53515625,-31430.6826171875,-26366119.327148438
0,False,39,-12794880.41796875,-13539332.8359375,-31406.948608398438,-26365620.20251465
0,False,40,-12794564.34765625,-13539193.86328125,-31383.326171875,-26365141.537109375
0,False,41,-12794266.046875,-13539056.140625,-31359.797241210938,-26364681.98474121
