restart_index,selected,step,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective
0,False,0,-6463944.7578125,-6859710.484375,-35853.16357421875,-13359508.405761719
0,False,1,-6452080.6015625,-6859678.203125,-36005.22119140625,-13347764.025878906
0,False,2,-6446686.546875,-6859597.78125,-36128.9677734375,-13342413.295898438
0,False,3,-6444371.9375,-6859488.0859375,-36226.273681640625,-13340086.29711914
0,False,4,-6443071.7578125,-6859365.9453125,-36298.166748046875,-13338735.869873047
0,False,5,-6441978.7890625,-6859238.8359375,-36347.379638671875,-13337565.004638672
0,False,6,-6440898.375,-6859109.7890625,-36377.2412109375,-13336385.405273438
0,False,7,-6439848.2421875,-6858980.59375,-36391.221923828125,-13335220.057861328
0,False,8,-6438874.4453125,-6858852.015625,-36392.707275390625,-13334119.16821289
0,False,9,-6437994.265625,-6858724.7890625,-36384.869140625,-13333103.923828125
0,False,10,-6437199.4921875,-6858599.109375,-36370.52587890625,-13332169.127441406
0,False,11,-6436473.7578125,-6858475.4296875,-36352.016845703125,-13331301.204345703
0,False,12,-6435803.8203125,-6858353.6875,-36331.153564453125,-13330488.661376953
0,False,13,-6435182.65625,-6858233.65625,-36309.2119140625,-13329725.524414062
0,False,14,-6434607.0703125,-6858115.296875,-36287.018310546875,-13329009.385498047
0,False,15,-6434074.0234375,-6857998.25,-36265.033447265625,-13328337.306884766
0,False,16,-6433577.6953125,-6857882.65625,-36243.3974609375,-13327703.749023438
0,False,17,-6433110.703125,-6857768.3984375,-36221.983154296875,-13327101.084716797
0,False,18,-6432667.1953125,-6857655.640625,-36200.50146484375,-13326523.337402344
0,False,19,-6432245.5625,-6857544.234375,-36178.619384765625,-13325968.416259766
0,False,20,-6431848.1875,-6857434.296875,-36156.054443359375,-13325438.53881836
0,False,21,-6431476.8671875,-6857325.515625,-36132.6025390625,-13324934.985351562
0,False,22,-6431129.7890625,-6857218.0546875,-36108.134765625,-13324455.978515625
0,False,23,-6430802.046875,-6857111.9453125,-36082.59912109375,-13323996.591308594
0,False,24,-6430489.3828125,-6857007.4609375,-36056.012451171875,-13323552.856201172
0,False,25,-6430191.1796875,-6856904.546875,-36028.455078125,-13323124.181640625
0,False,26,-6429909.90625,-6856803.5625,-36000.03955078125,-13322713.508300781
0,False,27,-6429647.4140625,-6856704.6640625,-35970.877197265625,-13322322.955322266
0,False,28,-6429403.0390625,-6856608.0234375,-35941.02978515625,-13321952.092285156
0,False,29,-6429173.6875,-6856513.6015625,-35910.526123046875,-13321597.815185547
0,False,30,-6428955.8984375,-6856421.546875,-35879.372802734375,-13321256.818115234
0,False,31,-6428747.3515625,-6856331.7578125,-35847.575927734375,-13320926.685302734
0,False,32,-6428547.734375,-6856244.0390625,-35815.16357421875,-13320606.937011719
0,False,33,-6428357.3359375,-6856158.2890625,-35782.18359375,-13320297.80859375
0,False,34,-6428176.5546875,-6856074.3984375,-35748.712158203125,-13319999.665283203
0,False,35,-6428004.5,-6855992.15625,-35714.841552734375,-13319711.497802734
0,False,36,-6427840.6328125,-6855911.421875,-35680.687255859375,-13319432.74194336
0,False,37,-6427684.453125,-6855832.1953125,-35646.35400390625,-13319163.002441406
0,False,38,-6427536.09375,-6855754.3671875,-35611.922607421875,-13318902.383544922
0,False,39,-6427396.09375,-6855677.625,-35577.443115234375,-13318651.161865234
0,False,40,-6427264.3828125,-6855602.1640625,-35542.95556640625,-13318409.502441406
0,False,41,-6427140.125,-6855527.8828125,-35508.498046875,-13318176.505859375
0,False,42,-6427022.0625,-6855454.609375,-35474.12060546875,-13317950.792480469
0,False,43,-6426909.4921875,-6855382.4765625,-35439.89013671875,-13317731.858886719
0,False,44,-6426801.6171875,-6855311.40625,-35405.8798828125,-13317518.903320312
0,False,45,-6426698.1875,-6855241.453125,-35372.162841796875,-13317311.803466797
0,False,46,-6426598.90625,-6855172.5078125,-35338.801025390625,-13317110.21508789
0,False,47,-6426504.1484375,-6855104.7265625,-35305.841064453125,-13316914.716064453
0,False,48,-6426413.8203125,-6855038.0703125,-35273.316162109375,-13316725.20678711
0,False,49,-6426327.53125,-6854972.453125,-35241.265380859375,-13316541.24975586
0,False,50,-6426244.40625,-6854907.9765625,-35209.733642578125,-13316362.116455078
0,False,51,-6426164.21875,-6854844.625,-35178.776611328125,-13316187.620361328
0,False,52,-6426087.25,-6854782.1796875,-35148.43701171875,-13316017.866699219
0,False,53,-6426013.9375,-6854720.75,-35118.75146484375,-13315853.438964844
0,False,54,-6425944.328125,-6854660.3046875,-35089.748291015625,-13315694.381103516
0,False,55,-6425877.8046875,-6854600.8046875,-35061.46337890625,-13315540.072753906
0,False,56,-6425813.6796875,-6854542.2578125,-35033.93603515625,-13315389.873535156
0,False,57,-6425751.75,-6854484.71875,-35007.211181640625,-13315243.67993164
0,False,58,-6425691.890625,-6854427.96875,-34981.336669921875,-13315101.196044922
0,False,59,-6425634.15625,-6854372.1953125,-34956.36474609375,-13314962.716308594
0,False,60,-6425578.515625,-6854317.2734375,-34932.347412109375,-13314828.13647461
0,False,61,-6425524.984375,-6854263.34375,-34909.3271484375,-13314697.655273438
0,False,62,-6425473.2109375,-6854210.2890625,-34887.330322265625,-13314570.830322266
0,False,63,-6425423.046875,-6854158.2578125,-34866.3564453125,-13314447.661132812
0,False,64,-6425374.5234375,-6854107.140625,-34846.3857421875,-13314328.049804688
0,False,65,-6425327.4921875,-6854057.0234375,-34827.382080078125,-13314211.897705078
0,False,66,-6425282.03125,-6854007.9765625,-34809.311279296875,-13314099.319091797
0,False,67,-6425238.0625,-6853959.71875,-34792.16162109375,-13313989.942871094
0,False,68,-6425195.4921875,-6853912.5546875,-34775.9345703125,-13313883.981445312
0,False,69,-6425154.34375,-6853866.3515625,-34760.640625,-13313781.3359375
0,False,70,-6425114.375,-6853821.015625,-34746.27978515625,-13313681.670410156
0,False,71,-6425075.765625,-6853776.7890625,-34732.84375,-13313585.3984375
0,False,72,-6425038.3984375,-6853733.6328125,-34720.311279296875,-13313492.342529297
0,False,73,-6425002.2109375,-6853691.453125,-34708.6552734375,-13313402.319335938
0,False,74,-6424967.203125,-6853650.2421875,-34697.840576171875,-13313315.285888672
0,False,75,-6424933.3828125,-6853610.1171875,-34687.835693359375,-13313231.33569336
0,False,76,-6424900.6484375,-6853571.0546875,-34678.61328125,-13313150.31640625
0,False,77,-6424868.984375,-6853533.0,-34670.159912109375,-13313072.14428711
0,False,78,-6424838.2890625,-6853496.0859375,-34662.4609375,-13312996.8359375
0,False,79,-6424808.5,-6853460.2265625,-34655.50341796875,-13312924.229980469
0,False,80,-6424779.75,-6853425.5078125,-34649.27734375,-13312854.53515625
0,False,81,-6424751.90625,-6853391.9375,-34643.771728515625,-13312787.615478516
0,False,82,-6424724.90625,-6853359.421875,-34638.9697265625,-13312723.297851562
0,False,83,-6424698.8359375,-6853328.0625,-34634.847412109375,-13312661.74584961
0,False,84,-6424673.4609375,-6853297.6796875,-34631.37255859375,-13312602.513183594
0,False,85,-6424649.046875,-6853268.5546875,-34628.500732421875,-13312546.102294922
0,False,86,-6424625.34375,-6853240.46875,-34626.185546875,-13312491.998046875
0,False,87,-6424602.5078125,-6853213.3046875,-34624.376220703125,-13312440.188720703
0,False,88,-6424580.609375,-6853187.1640625,-34623.0263671875,-13312390.799804688
0,False,89,-6424559.5078125,-6853161.984375,-34622.107177734375,-13312343.599365234
0,False,90,-6424539.1953125,-6853137.828125,-34621.595458984375,-13312298.618896484
0,False,91,-6424519.6875,-6853114.5,-34621.472900390625,-13312255.66040039
0,False,92,-6424500.9375,-6853092.125,-34621.7197265625,-13312214.782226562
0,False,93,-6424482.8046875,-6853070.6640625,-34622.314697265625,-13312175.783447266
0,False,94,-6424465.3203125,-6853050.109375,-34623.22802734375,-13312138.657714844
0,False,95,-6424448.453125,-6853030.4765625,-34624.42822265625,-13312103.357910156
0,False,96,-6424432.234375,-6853011.5625,-34625.880859375,-13312069.677734375
0,False,97,-6424416.5859375,-6852993.453125,-34627.5498046875,-13312037.588867188
0,False,98,-6424401.6328125,-6852976.171875,-34629.40478515625,-13312007.209472656
0,False,99,-6424387.2265625,-6852959.578125,-34631.41784667969,-13311978.22253418
0,False,100,-6424373.28125,-6852943.671875,-34633.570556640625,-13311950.52368164
0,False,101,-6424359.890625,-6852928.421875,-34635.848388671875,-13311924.160888672
0,False,102,-6424346.9140625,-6852913.953125,-34638.240234375,-13311899.107421875
0,False,103,-6424334.2734375,-6852900.078125,-34640.73327636719,-13311875.084838867
0,False,104,-6424322.09375,-6852886.7109375,-34643.31140136719,-13311852.116088867
0,False,105,-6424310.2578125,-6852874.078125,-34645.958984375,-13311830.294921875
0,False,106,-6424298.859375,-6852861.890625,-34648.65686035156,-13311809.406860352
0,False,107,-6424287.7578125,-6852850.1640625,-34651.38818359375,-13311789.310058594
0,False,108,-6424277.0234375,-6852838.9453125,-34654.14013671875,-13311770.108886719
0,False,109,-6424266.5703125,-6852828.1875,-34656.905029296875,-13311751.662841797
0,False,110,-6424256.421875,-6852817.828125,-34659.67529296875,-13311733.925292969
0,False,111,-6424246.6015625,-6852807.8984375,-34662.450439453125,-13311716.950439453
0,False,112,-6424237.0234375,-6852798.375,-34665.220703125,-13311700.619140625
0,False,113,-6424227.6953125,-6852789.25,-34667.982666015625,-13311684.927978516
0,False,114,-6424218.75,-6852780.4140625,-34670.734130859375,-13311669.89819336
0,False,115,-6424210.03125,-6852771.90625,-34673.47229003906,-13311655.409790039
0,False,116,-6424201.453125,-6852763.71875,-34676.19250488281,-13311641.364379883
0,False,117,-6424193.171875,-6852755.84375,-34678.89147949219,-13311627.907104492
0,False,118,-6424184.9609375,-6852748.203125,-34681.568359375,-13311614.732421875
0,False,119,-6424177.1640625,-6852740.9140625,-34684.215087890625,-13311602.29321289
0,False,120,-6424169.5,-6852733.703125,-34686.833984375,-13311590.037109375
0,False,121,-6424162.0625,-6852726.8515625,-34689.42333984375,-13311578.337402344
0,False,122,-6424154.734375,-6852720.375,-34691.9873046875,-13311567.096679688
0,False,123,-6424147.671875,-6852713.984375,-34694.529296875,-13311556.185546875
0,False,124,-6424140.71875,-6852707.8984375,-34697.0537109375,-13311545.670898438
0,False,125,-6424133.9140625,-6852702.0703125,-34699.563232421875,-13311535.547607422
0,False,126,-6424127.2734375,-6852696.359375,-34702.059326171875,-13311525.692138672
0,False,127,-6424120.7421875,-6852690.8203125,-34704.541748046875,-13311516.104248047
0,False,128,-6424114.3203125,-6852685.5546875,-34707.009765625,-13311506.884765625
0,False,129,-6424108.1171875,-6852680.3515625,-34709.4638671875,-13311497.932617188
0,False,130,-6424102.0546875,-6852675.4609375,-34711.900146484375,-13311489.415771484
0,False,131,-6424096.109375,-6852670.671875,-34714.3193359375,-13311481.100585938
0,False,132,-6424090.203125,-6852666.0546875,-34716.7236328125,-13311472.981445312
0,False,133,-6424084.5,-6852661.4296875,-34719.11474609375,-13311465.044433594
0,False,134,-6424078.9296875,-6852657.1484375,-34721.49658203125,-13311457.574707031
0,False,135,-6424073.375,-6852652.9296875,-34723.87255859375,-13311450.177246094
0,False,136,-6424067.9765625,-6852648.8515625,-34726.240966796875,-13311443.069091797
0,False,137,-6424062.6796875,-6852644.84375,-34728.604248046875,-13311436.127685547
0,False,138,-6424057.5,-6852641.0078125,-34730.96044921875,-13311429.468261719
0,False,139,-6424052.328125,-6852637.2109375,-34733.308349609375,-13311422.84741211
0,False,140,-6424047.2734375,-6852633.53125,-34735.6455078125,-13311416.450195312
0,False,141,-6424042.3359375,-6852629.9921875,-34737.971435546875,-13311410.299560547
0,False,142,-6424037.5859375,-6852626.546875,-34740.2822265625,-13311404.415039062
0,False,143,-6424032.7890625,-6852623.203125,-34742.580078125,-13311398.572265625
0,False,144,-6424028.125,-6852620.0,-34744.864501953125,-13311392.989501953
0,False,145,-6424023.484375,-6852616.7421875,-34747.13671875,-13311387.36328125
0,False,146,-6424019.015625,-6852613.7734375,-34749.397705078125,-13311382.186767578
0,False,147,-6424014.5390625,-6852610.6953125,-34751.6494140625,-13311376.883789062
0,False,148,-6424010.1640625,-6852607.7109375,-34753.89013671875,-13311371.765136719
0,False,149,-6424005.7890625,-6852604.921875,-34756.118896484375,-13311366.829833984
0,False,150,-6424001.6015625,-6852602.1484375,-34758.3369140625,-13311362.086914062
0,False,151,-6423997.4453125,-6852599.4140625,-34760.53857421875,-13311357.397949219
0,False,152,-6423993.328125,-6852596.84375,-34762.724853515625,-13311352.896728516
0,False,153,-6423989.3359375,-6852594.171875,-34764.891845703125,-13311348.399658203
0,False,154,-6423985.3671875,-6852591.71875,-34767.042724609375,-13311344.12866211
0,False,155,-6423981.46875,-6852589.171875,-34769.1748046875,-13311339.815429688
0,False,156,-6423977.703125,-6852586.796875,-34771.28857421875,-13311335.788574219
0,False,157,-6423973.9375,-6852584.4609375,-34773.384033203125,-13311331.782470703
0,False,158,-6423970.21875,-6852582.1640625,-34775.4619140625,-13311327.844726562
0,False,159,-6423966.671875,-6852579.875,-34777.52001953125,-13311324.066894531
0,False,160,-6423963.046875,-6852577.65625,-34779.558349609375,-13311320.26147461
0,False,161,-6423959.6328125,-6852575.6015625,-34781.574951171875,-13311316.809326172
0,False,162,-6423956.1328125,-6852573.484375,-34783.5693359375,-13311313.186523438
0,False,163,-6423952.8046875,-6852571.4140625,-34785.542236328125,-13311309.760986328
0,False,164,-6423949.4453125,-6852569.34375,-34787.4921875,-13311306.28125
0,False,165,-6423946.1328125,-6852567.4453125,-34789.4208984375,-13311302.999023438
0,False,166,-6423942.9140625,-6852565.5234375,-34791.327392578125,-13311299.764892578
0,False,167,-6423939.8203125,-6852563.703125,-34793.2109375,-13311296.734375
0,False,168,-6423936.71875,-6852561.8203125,-34795.0732421875,-13311293.612304688
