restart_index,selected,step,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective
0,True,0,-12958429.5078125,-13569584.3671875,-30917.284423828125,-26558931.159423828
0,True,1,-12934286.4765625,-13569604.109375,-31027.74072265625,-26534918.326660156
0,True,2,-12914617.62890625,-13569604.6875,-31132.492065429688,-26515354.80847168
0,True,3,-12898826.08984375,-13569586.60546875,-31230.882568359375,-26499643.57788086
0,True,4,-12886304.9921875,-13569548.5390625,-31322.201416015625,-26487175.732666016
0,True,5,-12876489.8671875,-13569491.7109375,-31405.539428710938,-26477387.11755371
0,True,6,-12868862.390625,-13569417.546875,-31480.074584960938,-26469760.01208496
0,True,7,-12862959.6015625,-13569327.47265625,-31545.240966796875,-26463832.315185547
0,True,8,-12858383.98828125,-13569223.1171875,-31600.7578125,-26459207.86328125
0,True,9,-12854805.4296875,-13569105.8203125,-31646.5986328125,-26455557.848632812
0,True,10,-12851958.12109375,-13568976.4453125,-31682.971557617188,-26452617.537963867
0,True,11,-12849634.4609375,-13568836.40625,-31710.28662109375,-26450181.153808594
0,True,12,-12847677.4296875,-13568687.2109375,-31729.105834960938,-26448093.74645996
0,True,13,-12845972.3125,-13568530.00390625,-31740.094116210938,-26446242.41052246
0,True,14,-12844438.8515625,-13568366.2734375,-31743.98583984375,-26444549.110839844
0,True,15,-12843023.34375,-13568197.17578125,-31741.549682617188,-26442962.069213867
0,True,16,-12841692.5234375,-13568023.83984375,-31733.57080078125,-26441449.93408203
0,True,17,-12840426.87109375,-13567847.35546875,-31720.83837890625,-26439995.064941406
0,True,18,-12839216.515625,-13567668.49609375,-31704.136474609375,-26438589.14819336
0,True,19,-12838057.578125,-13567488.2734375,-31684.221435546875,-26437230.072998047
0,True,20,-12836949.81640625,-13567307.5,-31661.794555664062,-26435919.110961914
0,True,21,-12835895.9296875,-13567127.10546875,-31637.475341796875,-26434660.510498047
0,True,22,-12834899.19921875,-13566947.61328125,-31611.79052734375,-26433458.603027344
0,True,23,-12833962.44921875,-13566769.421875,-31585.167114257812,-26432317.038208008
0,True,24,-12833086.16015625,-13566592.84765625,-31557.947509765625,-26431236.955322266
0,True,25,-12832269.4609375,-13566418.44140625,-31530.40380859375,-26430218.306152344
