restart_index,selected,step,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective
0,False,0,-12860453.66015625,-13567863.3359375,-31084.789916992188,-26459401.786010742
0,False,1,-12845734.43359375,-13567767.67578125,-31234.758911132812,-26444736.868286133
0,False,2,-12841203.4140625,-13567545.38671875,-31339.373046875,-26440088.173828125
0,False,3,-12839766.2421875,-13567284.50390625,-31402.513916015625,-26438453.260009766
0,False,4,-12838599.6015625,-13567017.7578125,-31431.366577148438,-26437048.72595215
0,False,5,-12837212.57421875,-13566753.90234375,-31433.962646484375,-26435400.439208984
0,False,6,-12835777.63671875,-13566494.27734375,-31417.8818359375,-26433689.795898438
0,False,7,-12834462.015625,-13566237.63671875,-31389.77880859375,-26432089.431152344
0,False,8,-12833314.5859375,-13565982.3828125,-31355.100952148438,-26430652.06970215
0,False,9,-12832314.8984375,-13565727.83984375,-31317.883422851562,-26429360.6217041
0,False,10,-12831429.05078125,-13565473.6640625,-31280.77197265625,-26428183.486816406
0,False,11,-12830635.94140625,-13565219.64453125,-31245.188598632812,-26427100.774536133
0,False,12,-12829925.4375,-13564965.89453125,-31211.559936523438,-26426102.891967773
0,False,13,-12829280.16015625,-13564712.80859375,-31179.653076171875,-26425172.621826172
0,False,14,-12828674.59375,-13564460.48828125,-31148.899169921875,-26424283.981201172
0,False,15,-12828089.99609375,-13564209.73828125,-31118.618286132812,-26423418.352661133
0,False,16,-12827523.59765625,-13563961.08984375,-31088.187744140625,-26422572.87524414
0,False,17,-12826983.68359375,-13563714.8828125,-31057.123291015625,-26421755.689697266
0,False,18,-12826479.22265625,-13563471.890625,-31025.09912109375,-26420976.212402344
0,False,19,-12826011.94921875,-13563232.72265625,-30991.949584960938,-26420236.62145996
0,False,20,-12825578.984375,-13562997.56640625,-30957.644775390625,-26419534.19555664
0,False,21,-12825176.58984375,-13562767.08203125,-30922.273315429688,-26418865.94519043
0,False,22,-12824801.14453125,-13562541.58984375,-30886.014526367188,-26418228.748901367
0,False,23,-12824447.25390625,-13562321.109375,-30849.07763671875,-26417617.44091797
0,False,24,-12824111.05078125,-13562105.94921875,-30811.656372070312,-26417028.65637207
0,False,25,-12823792.921875,-13561895.76953125,-30773.8994140625,-26416462.590820312
0,False,26,-12823496.33203125,-13561690.38671875,-30735.9091796875,-26415922.627929688
0,False,27,-12823224.2265625,-13561489.87109375,-30697.76806640625,-26415411.865722656
0,False,28,-12822974.65625,-13561293.86328125,-30659.556640625,-26414928.076171875
0,False,29,-12822740.828125,-13561102.2890625,-30621.365356445312,-26414464.482543945
0,False,30,-12822517.08203125,-13560915.1796875,-30583.294921875,-26414015.556640625
0,False,31,-12822301.671875,-13560732.62890625,-30545.452758789062,-26413579.75354004
0,False,32,-12822095.38671875,-13560554.7109375,-30507.93701171875,-26413158.03466797
0,False,33,-12821898.671875,-13560381.16015625,-30470.803955078125,-26412750.635986328
0,False,34,-12821712.14453125,-13560212.015625,-30434.055053710938,-26412358.21520996
0,False,35,-12821535.70703125,-13560047.0078125,-30397.6318359375,-26411980.346679688
0,False,36,-12821369.59375,-13559885.75,-30361.450927734375,-26411616.794677734
0,False,37,-12821213.296875,-13559727.90234375,-30325.422607421875,-26411266.621826172
0,False,38,-12821065.87890625,-13559572.84375,-30289.481079101562,-26410928.20373535
0,False,39,-12820926.7109375,-13559420.3125,-30253.616821289062,-26410600.64025879
0,False,40,-12820794.7265625,-13559270.33984375,-30217.880249023438,-26410282.946655273
0,False,41,-12820669.59375,-13559122.78125,-30182.368896484375,-26409974.743896484
0,False,42,-12820551.66796875,-13558977.60546875,-30147.1943359375,-26409676.467773438
0,False,43,-12820440.08984375,-13558834.74609375,-30112.443481445312,-26409387.279418945
0,False,44,-12820334.93359375,-13558694.21484375,-30078.174194335938,-26409107.322631836
0,False,45,-12820236.375,-13558556.046875,-30044.415161132812,-26408836.837036133
0,False,46,-12820143.43359375,-13558419.98828125,-30011.169921875,-26408574.591796875
0,False,47,-12820054.34375,-13558286.16015625,-29978.434204101562,-26408318.93811035
0,False,48,-12819968.31640625,-13558154.484375,-29946.199096679688,-26408068.99987793
0,False,49,-12819885.734375,-13558024.953125,-29914.462890625,-26407825.150390625
0,False,50,-12819807.78125,-13557897.390625,-29883.219482421875,-26407588.391357422
0,False,51,-12819735.62890625,-13557772.0625,-29852.465087890625,-26407360.15649414
0,False,52,-12819668.0390625,-13557648.640625,-29822.206176757812,-26407138.885864258
0,False,53,-12819604.2734375,-13557526.93359375,-29792.479614257812,-26406923.686645508
0,False,54,-12819543.30859375,-13557406.9609375,-29763.3466796875,-26406713.616210938
0,False,55,-12819485.49609375,-13557288.390625,-29734.882568359375,-26406508.76928711
0,False,56,-12819430.81640625,-13557171.32421875,-29707.159423828125,-26406309.300048828
0,False,57,-12819379.390625,-13557055.98828125,-29680.237426757812,-26406115.616333008
0,False,58,-12819330.6640625,-13556942.29296875,-29654.154174804688,-26405927.111206055
0,False,59,-12819284.453125,-13556830.30859375,-29628.926391601562,-26405743.68811035
0,False,60,-12819240.46875,-13556720.16796875,-29604.55029296875,-26405565.18701172
0,False,61,-12819198.71875,-13556611.94921875,-29581.018432617188,-26405391.686401367
0,False,62,-12819159.3046875,-13556505.47265625,-29558.312744140625,-26405223.09008789
0,False,63,-12819122.33984375,-13556400.9453125,-29536.418823242188,-26405059.703979492
0,False,64,-12819087.25390625,-13556298.0625,-29515.326538085938,-26404900.642944336
0,False,65,-12819054.4921875,-13556196.90625,-29495.050170898438,-26404746.4486084
0,False,66,-12819023.984375,-13556097.6484375,-29475.61865234375,-26404597.251464844
0,False,67,-12818995.6328125,-13556000.25390625,-29457.067016601562,-26404452.95373535
0,False,68,-12818969.234375,-13555904.7265625,-29439.42138671875,-26404313.38232422
0,False,69,-12818944.19140625,-13555811.01171875,-29422.690063476562,-26404177.893188477
0,False,70,-12818920.6875,-13555719.20703125,-29406.85546875,-26404046.75
0,False,71,-12818898.765625,-13555629.46484375,-29391.887084960938,-26403920.11755371
0,False,72,-12818878.41015625,-13555541.69921875,-29377.758178710938,-26403797.86755371
0,False,73,-12818859.78125,-13555455.88671875,-29364.455078125,-26403680.123046875
0,False,74,-12818842.6328125,-13555372.328125,-29351.978759765625,-26403566.939697266
0,False,75,-12818826.97265625,-13555290.890625,-29340.34375,-26403458.20703125
0,False,76,-12818812.50390625,-13555211.5859375,-29329.56591796875,-26403353.65576172
0,False,77,-12818799.1171875,-13555134.47265625,-29319.64990234375,-26403253.239746094
0,False,78,-12818786.58984375,-13555059.640625,-29310.580688476562,-26403156.811157227
0,False,79,-12818775.2578125,-13554986.96484375,-29302.326904296875,-26403064.549560547
0,False,80,-12818764.90234375,-13554916.75390625,-29294.851806640625,-26402976.50805664
0,False,81,-12818755.19140625,-13554848.8828125,-29288.111938476562,-26402892.186157227
0,False,82,-12818746.09765625,-13554783.453125,-29282.078735351562,-26402811.6295166
0,False,83,-12818737.5078125,-13554720.7421875,-29276.73095703125,-26402734.98095703
0,False,84,-12818729.45703125,-13554660.21484375,-29272.051147460938,-26402661.72302246
0,False,85,-12818721.7265625,-13554602.45703125,-29268.023193359375,-26402592.20678711
0,False,86,-12818714.43359375,-13554547.28515625,-29264.631225585938,-26402526.349975586
0,False,87,-12818707.0625,-13554494.40625,-29261.862670898438,-26402463.3314209
0,False,88,-12818700.078125,-13554444.30859375,-29259.701293945312,-26402404.088012695
0,False,89,-12818692.6640625,-13554396.83203125,-29258.119750976562,-26402347.615844727
0,False,90,-12818685.2578125,-13554351.859375,-29257.072631835938,-26402294.189819336
0,False,91,-12818677.71484375,-13554309.34375,-29256.500366210938,-26402243.55895996
0,False,92,-12818670.08203125,-13554269.2421875,-29256.344970703125,-26402195.669189453
0,False,93,-12818662.41015625,-13554231.27734375,-29256.559326171875,-26402150.246826172
0,False,94,-12818654.85546875,-13554195.5234375,-29257.120483398438,-26402107.49938965
0,False,95,-12818646.9609375,-13554161.80078125,-29258.024780273438,-26402066.786499023
0,False,96,-12818638.83203125,-13554130.1484375,-29259.27734375,-26402028.2578125
0,False,97,-12818630.3984375,-13554100.58203125,-29260.876220703125,-26401991.856689453
0,False,98,-12818621.48046875,-13554072.8125,-29262.80419921875,-26401957.09716797
0,False,99,-12818612.3671875,-13554047.02734375,-29265.023803710938,-26401924.41833496
0,False,100,-12818602.7421875,-13554022.7578125,-29267.491821289062,-26401892.99182129
0,False,101,-12818593.1328125,-13554000.05859375,-29270.163208007812,-26401863.354614258
0,False,102,-12818583.08203125,-13553978.84375,-29273.0078125,-26401834.93359375
0,False,103,-12818572.89453125,-13553959.0390625,-29276.009521484375,-26401807.943115234
0,False,104,-12818562.3984375,-13553940.65234375,-29279.156982421875,-26401782.207763672
0,False,105,-12818551.69921875,-13553923.51171875,-29282.439453125,-26401757.650390625
0,False,106,-12818540.5703125,-13553907.48046875,-29285.8388671875,-26401733.889648438
0,False,107,-12818529.51953125,-13553892.6171875,-29289.337646484375,-26401711.474365234
0,False,108,-12818518.31640625,-13553878.60546875,-29292.919677734375,-26401689.841552734
0,False,109,-12818506.984375,-13553865.6015625,-29296.57470703125,-26401669.16064453
0,False,110,-12818495.61328125,-13553853.44921875,-29300.294189453125,-26401649.356689453
0,False,111,-12818484.21875,-13553842.21875,-29304.074340820312,-26401630.51184082
0,False,112,-12818472.56640625,-13553831.625,-29307.903686523438,-26401612.095092773
0,False,113,-12818461.0703125,-13553821.84375,-29311.772094726562,-26401594.686157227
0,False,114,-12818449.44140625,-13553812.75390625,-29315.66796875,-26401577.86328125
0,False,115,-12818438.00390625,-13553804.109375,-29319.583984375,-26401561.697265625
0,False,116,-12818426.55078125,-13553796.0078125,-29323.5146484375,-26401546.073242188
0,False,117,-12818415.3125,-13553788.4140625,-29327.453247070312,-26401531.17980957
0,False,118,-12818404.03515625,-13553781.1796875,-29331.39404296875,-26401516.60888672
0,False,119,-12818392.9921875,-13553774.3203125,-29335.3291015625,-26401502.641601562
0,False,120,-12818382.16015625,-13553767.87109375,-29339.257202148438,-26401489.28845215
0,False,121,-12818371.48046875,-13553761.65234375,-29343.176391601562,-26401476.3092041
0,False,122,-12818360.9140625,-13553755.8984375,-29347.088256835938,-26401463.900756836
0,False,123,-12818350.46875,-13553750.31640625,-29350.994018554688,-26401451.779174805
0,False,124,-12818340.43359375,-13553744.81640625,-29354.892578125,-26401440.142578125
0,False,125,-12818330.50390625,-13553739.65234375,-29358.778930664062,-26401428.935180664
0,False,126,-12818320.8125,-13553734.54296875,-29362.646240234375,-26401418.001708984
0,False,127,-12818311.3671875,-13553729.7421875,-29366.489013671875,-26401407.598388672
0,False,128,-12818302.0390625,-13553724.98046875,-29370.30029296875,-26401397.31982422
0,False,129,-12818292.8671875,-13553720.3984375,-29374.080078125,-26401387.345703125
0,False,130,-12818283.953125,-13553715.89453125,-29377.831787109375,-26401377.67944336
0,False,131,-12818275.39453125,-13553711.5546875,-29381.559692382812,-26401368.508911133
0,False,132,-12818266.921875,-13553707.3359375,-29385.26953125,-26401359.52734375
0,False,133,-12818258.63671875,-13553703.2109375,-29388.961669921875,-26401350.809326172
0,False,134,-12818250.66796875,-13553699.12109375,-29392.633911132812,-26401342.422973633
0,False,135,-12818242.60546875,-13553695.19140625,-29396.285400390625,-26401334.08227539
0,False,136,-12818234.90234375,-13553691.4140625,-29399.912109375,-26401326.228515625
0,False,137,-12818227.39453125,-13553687.6796875,-29403.513916015625,-26401318.588134766
0,False,138,-12818220.03125,-13553684.0234375,-29407.088745117188,-26401311.143432617
0,False,139,-12818212.62890625,-13553680.36328125,-29410.636108398438,-26401303.6282959
0,False,140,-12818205.66015625,-13553676.9375,-29414.153442382812,-26401296.751098633
0,False,141,-12818198.796875,-13553673.4765625,-29417.640380859375,-26401289.91381836
0,False,142,-12818192.04296875,-13553670.22265625,-29421.097900390625,-26401283.36352539
0,False,143,-12818185.28125,-13553666.859375,-29424.525634765625,-26401276.666259766
0,False,144,-12818178.8359375,-13553663.703125,-29427.927124023438,-26401270.466186523
0,False,145,-12818172.4765625,-13553660.546875,-29431.302612304688,-26401264.326049805
0,False,146,-12818166.265625,-13553657.47265625,-29434.653930664062,-26401258.392211914
0,False,147,-12818160.16015625,-13553654.53125,-29437.9794921875,-26401252.670898438
0,False,148,-12818154.13671875,-13553651.62109375,-29441.28125,-26401247.0390625
0,False,149,-12818148.17578125,-13553648.87890625,-29444.558837890625,-26401241.61352539
0,False,150,-12818142.40234375,-13553646.12109375,-29447.808349609375,-26401236.33178711
0,False,151,-12818136.57421875,-13553643.421875,-29451.028564453125,-26401231.024658203
0,False,152,-12818130.95703125,-13553640.71484375,-29454.218017578125,-26401225.889892578
0,False,153,-12818125.4765625,-13553638.12109375,-29457.378051757812,-26401220.975708008
0,False,154,-12818120.0546875,-13553635.796875,-29460.512329101562,-26401216.3638916
0,False,155,-12818114.6796875,-13553633.265625,-29463.619995117188,-26401211.565307617
0,False,156,-12818109.375,-13553631.0546875,-29466.703979492188,-26401207.133666992
0,False,157,-12818104.16796875,-13553628.5625,-29469.761596679688,-26401202.49206543
0,False,158,-12818099.078125,-13553626.4375,-29472.792724609375,-26401198.30834961
0,False,159,-12818094.0390625,-13553624.16015625,-29475.79638671875,-26401193.99560547
0,False,160,-12818089.03515625,-13553622.1640625,-29478.771484375,-26401189.970703125
0,False,161,-12818084.109375,-13553620.05859375,-29481.71826171875,-26401185.88623047
0,False,162,-12818079.25,-13553617.984375,-29484.638061523438,-26401181.872436523
0,False,163,-12818074.45703125,-13553616.04296875,-29487.52978515625,-26401178.029785156
0,False,164,-12818069.6640625,-13553614.1171875,-29490.393432617188,-26401174.174682617
0,False,165,-12818065.265625,-13553612.1953125,-29493.228515625,-26401170.689453125
0,False,166,-12818060.59375,-13553610.421875,-29496.03662109375,-26401167.052246094
0,False,167,-12818056.171875,-13553608.6796875,-29498.81787109375,-26401163.669433594
0,False,168,-12818051.6328125,-13553606.97265625,-29501.575927734375,-26401160.181396484
0,False,169,-12818047.421875,-13553605.2109375,-29504.308227539062,-26401156.94104004
0,False,170,-12818043.03515625,-13553603.63671875,-29507.01513671875,-26401153.68701172
0,False,171,-12818038.7734375,-13553602.02734375,-29509.69580078125,-26401150.49658203
0,False,172,-12818034.57421875,-13553600.51171875,-29512.35107421875,-26401147.43701172
0,False,173,-12818030.46484375,-13553598.890625,-29514.980590820312,-26401144.33605957
0,False,174,-12818026.39453125,-13553597.359375,-29517.58447265625,-26401141.338378906
0,False,175,-12818022.29296875,-13553595.84765625,-29520.164184570312,-26401138.30480957
