"","cell_ID","glutamatergic neuron","inhibitory interneuron","vascular associated smooth muscle cell","endothelial cell","radial glial cell","oligodendrocyte precursor cell","caudal ganglionic eminence derived interneuron","microglial cell","medial ganglionic eminence derived interneuron","pericyte","astrocyte","neural progenitor cell","oligodendrocyte"
"1","0",0.301555406182809,0,0,0,0,0.223253798304971,0.223691692305259,0.251499103206961,0,0,0,0,0
"2","1",0,0,0.313009737122616,0,0,0,0.321444551145659,0,0,0,0.179417225035662,0.186128486696063,0
"3","2",0.848742121993737,0,0,0,0,0,0.00499522872693248,0,0,0.146262649279331,0,0,0
"4","3",0,0,0,0,0,0,0,0.276583846790382,0,0.128478156545407,0.22122669722005,0,0.373711299444161
"5","4",0,0,0,0,0.0927420857835401,0,0,0.406389689773713,0,0,0,0.500868224442747,0
"6","5",0,0,0,0,0.20856725736055,0.305069676450748,0.203290240144903,0,0,0,0,0.283072826043798,0
"7","6",0.449085641401556,0,0.3252203394991,0,0,0,0.0402037153151726,0,0,0,0,0.185490303784172,0
"8","7",0,0,0.275294311294619,0,0,0.170539613734667,0,0,0,0.209295789158225,0,0.171675793248202,0.173194492564288
"9","8",0,0,0,0,0,0,0.383574124508837,0,0,0.233590473510394,0,0.382835401980768,0
"10","9",0.238120157161123,0,0,0,0,0.329264835262264,0,0,0,0,0.187199293636668,0.245415713939945,0
"11","10",0,0.207580075355731,0.210863382780283,0,0,0.581556541863986,0,0,0,0,0,0,0
"12","11",0,0,0,0,0.24116478519008,0,0.581591774088087,0,0,0,0,0.177243440721833,0
"13","12",0,0,0.232155365779614,0,0,0.186332854987321,0.0889689368148138,0,0,0,0,0.492542842418251,0
"14","13",0.499381965316756,0,0,0,0,0,0.320854096839406,0,0,0.179763937843838,0,0,0
"15","14",0,0,0,0,0,0.166216943277665,0.294486256606053,0,0,0.3096326516552,0,0.229664148461081,0
"16","15",0,0,0,0,0,0.35994113338798,0.158264443811953,0,0,0.232856664704913,0,0.248937758095155,0
"17","16",0,0,0,0,0,0.528576312895258,0.263725365289642,0,0,0,0.2076983218151,0,0
"18","17",0,0,0,0,0,0.275863446703617,0.189906209779032,0.253264431327762,0,0,0,0.280965912189589,0
"19","18",0.123277077319671,0,0.202761995935254,0,0,0,0,0.191832510260367,0,0.185018829445466,0,0.297109587039242,0
"20","19",0,0,0.296017167847997,0,0,0.51751679956972,0.0464214999740677,0,0,0.140044532608216,0,0,0
"21","20",0.583159460856514,0,0,0,0,0.228845718933235,0,0.187994820210251,0,0,0,0,0
"22","21",0,0.167912565827748,0,0,0,0.30682520372096,0.110309069680818,0,0,0,0,0.25665238269888,0.158300778071593
"23","22",0.476056791985915,0,0,0,0,0.194397893607505,0.135574498512581,0,0,0.193970815893999,0,0,0
"24","23",0.335395103628893,0,0.23128613629215,0,0,0,0.199663016508114,0.233655743570844,0,0,0,0,0
"25","24",0,0,0,0,0,0.183139613289702,0.252345188185867,0,0,0,0.211254359437697,0,0.353260839086734
"26","25",0,0,0,0,0.134999050067419,0,0.181095860366845,0,0.295792564800327,0,0.143005430007949,0.245107094757461,0
"27","26",0,0,0,0,0,0,0.182633584537221,0.368672132460046,0,0,0.448694283002734,0,0
"28","27",0.327122457623427,0,0,0,0,0,0,0.221708704747102,0,0.224653131832337,0,0,0.226515705797133
"29","28",0,0,0.293181979363889,0,0,0.295421083688564,0,0,0,0,0.141074559799514,0,0.270322377148034
"30","29",0.669305987480602,0,0,0,0.108967831381008,0,0.0110584992688528,0,0,0.210667681869537,0,0,0
"31","30",0,0,0,0,0.22020562628772,0.411342992212196,0,0,0,0,0,0.368451381500084,0
"32","31",0,0,0,0,0,0.599209926814325,0,0.202513791607601,0,0,0.198276281578073,0,0
"33","32",0,0,0.159733949561347,0,0,0.237315971027693,0.23923449895428,0,0,0.36371558045668,0,0,0
"34","33",0,0,0.196838884552548,0,0,0.345020643792997,0.0314560428367106,0,0.274552441943105,0,0.15213198687464,0,0
"35","34",0,0,0,0,0,0.504187362126611,0,0,0,0,0.495812637873389,0,0
"36","35",0,0,0,0,0.172864064317781,0.143127399238904,0.103036291021161,0,0,0.251153458837208,0,0,0.329818786584947
"37","36",0,0,0.198955841842702,0,0,0.404987277200426,0,0,0,0.195683863247471,0,0.200373017709401,0
