restart_index,selected,step,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective
0,True,0,-5692822.00189209,0.0,-56297.023918151855,-5749119.025810242
0,True,1,-5661217.230316162,0.0,-56609.75009918213,-5717826.980415344
0,True,2,-5631498.07409668,0.0,-56914.35583496094,-5688412.429931641
0,True,3,-5603572.188140869,0.0,-57209.77770233154,-5660781.965843201
0,True,4,-5577338.115203857,0.0,-57494.02485656738,-5634832.140060425
0,True,5,-5552695.259307861,0.0,-57765.357162475586,-5610460.616470337
0,True,6,-5529548.654541016,0.0,-58022.409492492676,-5587571.064033508
0,True,7,-5507808.849456787,0.0,-58264.1644821167,-5566073.013938904
0,True,8,-5487390.382110596,0.0,-58489.89456176758,-5545880.276672363
0,True,9,-5468211.133972168,0.0,-58699.121841430664,-5526910.255813599
0,True,10,-5450192.134033203,0.0,-58891.58477783203,-5509083.718811035
0,True,11,-5433257.496765137,0.0,-59067.20558166504,-5492324.702346802
0,True,12,-5417334.451080322,0.0,-59226.04734802246,-5476560.498428345
0,True,13,-5402354.075073242,0.0,-59368.305030822754,-5461722.380104065
0,True,14,-5388251.294464111,0.0,-59494.27942657471,-5447745.573890686
0,True,15,-5374964.807220459,0.0,-59604.37858581543,-5434569.185806274
0,True,16,-5362437.275268555,0.0,-59699.10453796387,-5422136.379806519
0,True,17,-5350615.075164795,0.0,-59779.04411315918,-5410394.119277954
0,True,18,-5339448.584899902,0.0,-59844.85440826416,-5399293.4393081665
0,True,19,-5328892.126800537,0.0,-59897.24459838867,-5388789.371398926
0,True,20,-5318903.8084106445,0.0,-59936.97658538818,-5378840.784996033
0,True,21,-5309445.315673828,0.0,-59964.86294555664,-5369410.178619385
0,True,22,-5300481.42590332,0.0,-59981.76135253906,-5360463.187255859
0,True,23,-5291979.83984375,0.0,-59988.554260253906,-5351968.394104004
0,True,24,-5283910.666046143,0.0,-59986.12905883789,-5343896.7951049805
0,True,25,-5276246.356689453,0.0,-59975.363677978516,-5336221.720367432
0,True,26,-5268961.593200684,0.0,-59957.126541137695,-5328918.719741821
0,True,27,-5262033.025268555,0.0,-59932.270599365234,-5321965.29586792
0,True,28,-5255439.252990723,0.0,-59901.62879943848,-5315340.881790161
0,True,29,-5249160.355377197,0.0,-59866.003273010254,-5309026.3586502075
0,True,30,-5243178.043670654,0.0,-59826.16108703613,-5303004.20475769
0,True,31,-5237475.14163208,0.0,-59782.833404541016,-5297257.975036621
0,True,32,-5232035.680755615,0.0,-59736.70719909668,-5291772.387954712
0,True,33,-5226844.45123291,0.0,-59688.43167877197,-5286532.882911682
0,True,34,-5221887.251739502,0.0,-59638.600173950195,-5281525.851913452
0,True,35,-5217150.499053955,0.0,-59587.76851654053,-5276738.267570496
0,True,36,-5212621.54776001,0.0,-59536.45585632324,-5272158.003616333
0,True,37,-5208288.413208008,0.0,-59485.150634765625,-5267773.563842773
0,True,38,-5204139.899505615,0.0,-59434.303131103516,-5263574.202636719
0,True,39,-5200165.619445801,0.0,-59384.31703186035,-5259549.936477661
0,True,40,-5196355.805206299,0.0,-59335.55268096924,-5255691.357887268
0,True,41,-5192701.414764404,0.0,-59288.33165740967,-5251989.746421814
0,True,42,-5189193.939758301,0.0,-59242.95204162598,-5248436.891799927
0,True,43,-5185825.368621826,0.0,-59199.68194580078,-5245025.050567627
0,True,44,-5182588.242858887,0.0,-59158.75030517578,-5241746.9931640625
0,True,45,-5179475.457946777,0.0,-59120.350929260254,-5238595.808876038
0,True,46,-5176480.233886719,0.0,-59084.63847351074,-5235564.8723602295
0,True,47,-5173596.285369873,0.0,-59051.728202819824,-5232648.013572693
0,True,48,-5170817.717163086,0.0,-59021.70307159424,-5229839.42023468
0,True,49,-5168139.041473389,0.0,-58994.60997772217,-5227133.651451111
0,True,50,-5165555.113433838,0.0,-58970.469871520996,-5224525.583305359
0,True,51,-5163061.320404053,0.0,-58949.28790283203,-5222010.608306885
0,True,52,-5160653.306549072,0.0,-58931.051986694336,-5219584.358535767
0,True,53,-5158327.14251709,0.0,-58915.72444152832,-5217242.866958618
0,True,54,-5156079.24508667,0.0,-58903.24922180176,-5214982.494308472
0,True,55,-5153906.26184082,0.0,-58893.55598449707,-5212799.817825317
0,True,56,-5151805.198303223,0.0,-58886.56399536133,-5210691.762298584
0,True,57,-5149773.289337158,0.0,-58882.192138671875,-5208655.48147583
0,True,58,-5147808.034942627,0.0,-58880.34834289551,-5206688.383285522
0,True,59,-5145907.052520752,0.0,-58880.9376373291,-5204787.990158081
0,True,60,-5144068.129058838,0.0,-58883.860748291016,-5202951.989807129
0,True,61,-5142289.177246094,0.0,-58889.01997375488,-5201178.197219849
0,True,62,-5140568.289489746,0.0,-58896.32550048828,-5199464.614990234
0,True,63,-5138903.39956665,0.0,-58905.68962097168,-5197809.089187622
0,True,64,-5137292.719116211,0.0,-58917.029724121094,-5196209.748840332
0,True,65,-5135734.289703369,0.0,-58930.26249694824,-5194664.552200317
0,True,66,-5134226.316345215,0.0,-58945.30726623535,-5193171.62361145
0,True,67,-5132767.044921875,0.0,-58962.08299255371,-5191729.127914429
0,True,68,-5131354.6937561035,0.0,-58980.506256103516,-5190335.200012207
0,True,69,-5129987.54675293,0.0,-59000.494689941406,-5188988.041442871
0,True,70,-5128664.009796143,0.0,-59021.961196899414,-5187685.970993042
0,True,71,-5127382.383239746,0.0,-59044.81640625,-5186427.199645996
0,True,72,-5126141.194152832,0.0,-59068.960678100586,-5185210.154830933
0,True,73,-5124938.95300293,0.0,-59094.29412841797,-5184033.247131348
0,True,74,-5123774.226623535,0.0,-59120.70706176758,-5182894.933685303
0,True,75,-5122645.711090088,0.0,-59148.09161376953,-5181793.802703857
0,True,76,-5121552.14440918,0.0,-59176.33827209473,-5180728.482681274
0,True,77,-5120492.277435303,0.0,-59205.33996582031,-5179697.617401123
0,True,78,-5119464.951263428,0.0,-59234.99533081055,-5178699.946594238
0,True,79,-5118469.064971924,0.0,-59265.20739746094,-5177734.272369385
0,True,80,-5117503.624389648,0.0,-59295.88427734375,-5176799.508666992
0,True,81,-5116567.536468506,0.0,-59326.94171142578,-5175894.478179932
