restart_index,selected,step,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective
0,False,0,-12668274.66796875,0.0,-35148.339111328125,-12703423.007080078
0,False,1,-12643009.84765625,0.0,-35311.97802734375,-12678321.825683594
0,False,2,-12621421.58984375,0.0,-35474.79443359375,-12656896.384277344
0,False,3,-12603137.40234375,0.0,-35634.372802734375,-12638771.775146484
0,False,4,-12587757.484375,0.0,-35788.93310546875,-12623546.417480469
0,False,5,-12574877.11328125,0.0,-35937.081787109375,-12610814.19506836
0,False,6,-12564108.92578125,0.0,-36077.805419921875,-12600186.731201172
0,False,7,-12555102.640625,0.0,-36210.434814453125,-12591313.075439453
0,False,8,-12547553.6796875,0.0,-36334.570068359375,-12583888.24975586
0,False,9,-12541203.7734375,0.0,-36450.039306640625,-12577653.81274414
0,False,10,-12535834.2421875,0.0,-36556.87255859375,-12572391.114746094
0,False,11,-12531260.54296875,0.0,-36655.245849609375,-12567915.78881836
0,False,12,-12527327.95703125,0.0,-36745.467041015625,-12564073.424072266
0,False,13,-12523908.55859375,0.0,-36827.9609375,-12560736.51953125
0,False,14,-12520897.83984375,0.0,-36903.23974609375,-12557801.079589844
0,False,15,-12518211.08984375,0.0,-36971.862548828125,-12555182.952392578
0,False,16,-12515781.3828125,0.0,-37034.388671875,-12552815.771484375
0,False,17,-12513556.17578125,0.0,-37091.362548828125,-12550647.538330078
0,False,18,-12511495.09375,0.0,-37143.294921875,-12548638.388671875
0,False,19,-12509569.078125,0.0,-37190.65673828125,-12546759.734863281
0,False,20,-12507756.94140625,0.0,-37233.87353515625,-12544990.814941406
0,False,21,-12506044.81640625,0.0,-37273.330810546875,-12543318.147216797
0,False,22,-12504424.5546875,0.0,-37309.380615234375,-12541733.935302734
0,False,23,-12502891.71875,0.0,-37342.364501953125,-12540234.083251953
0,False,24,-12501444.48828125,0.0,-37372.611328125,-12538817.099609375
0,False,25,-12500081.640625,0.0,-37400.451416015625,-12537482.092041016
0,False,26,-12498801.3125,0.0,-37426.193603515625,-12536227.506103516
0,False,27,-12497601.16796875,0.0,-37450.111083984375,-12535051.279052734
0,False,28,-12496477.375,0.0,-37472.435791015625,-12533949.810791016
0,False,29,-12495425.2578125,0.0,-37493.34619140625,-12532918.604003906
0,False,30,-12494439.2578125,0.0,-37512.98779296875,-12531952.245605469
0,False,31,-12493513.484375,0.0,-37531.4833984375,-12531044.967773438
0,False,32,-12492641.96484375,0.0,-37548.957275390625,-12530190.92211914
0,False,33,-12491818.9453125,0.0,-37565.54052734375,-12529384.485839844
0,False,34,-12491039.625,0.0,-37581.37744140625,-12528621.002441406
0,False,35,-12490299.92578125,0.0,-37596.6025390625,-12527896.528320312
0,False,36,-12489596.578125,0.0,-37611.3310546875,-12527207.909179688
0,False,37,-12488927.10546875,0.0,-37625.64306640625,-12526552.748535156
0,False,38,-12488289.359375,0.0,-37639.584716796875,-12525928.944091797
0,False,39,-12487680.86328125,0.0,-37653.17529296875,-12525334.038574219
0,False,40,-12487100.16015625,0.0,-37666.406494140625,-12524766.56665039
0,False,41,-12486544.9453125,0.0,-37679.266357421875,-12524224.211669922
0,False,42,-12486013.73828125,0.0,-37691.740234375,-12523705.478515625
0,False,43,-12485505.05859375,0.0,-37703.81982421875,-12523208.878417969
0,False,44,-12485017.62109375,0.0,-37715.508056640625,-12522733.12915039
0,False,45,-12484550.53515625,0.0,-37726.809326171875,-12522277.344482422
0,False,46,-12484102.8515625,0.0,-37737.727783203125,-12521840.579345703
0,False,47,-12483673.76171875,0.0,-37748.254150390625,-12521422.01586914
0,False,48,-12483262.1484375,0.0,-37758.36376953125,-12521020.512207031
0,False,49,-12482867.34375,0.0,-37768.0244140625,-12520635.368164062
0,False,50,-12482488.640625,0.0,-37777.193359375,-12520265.833984375
0,False,51,-12482125.18359375,0.0,-37785.841552734375,-12519911.025146484
0,False,52,-12481776.48046875,0.0,-37793.949951171875,-12519570.430419922
0,False,53,-12481441.34765625,0.0,-37801.521240234375,-12519242.868896484
0,False,54,-12481119.26171875,0.0,-37808.570556640625,-12518927.83227539
0,False,55,-12480809.40234375,0.0,-37815.117919921875,-12518624.520263672
0,False,56,-12480510.80078125,0.0,-37821.182861328125,-12518331.983642578
