,endothelial cell,astrocyte,oligodendrocyte,microglial cell,vascular associated smooth muscle cell,inhibitory interneuron,pericyte,glutamatergic neuron,radial glial cell,oligodendrocyte precursor cell,neural progenitor cell,medial ganglionic eminence derived interneuron,caudal ganglionic eminence derived interneuron
0,1.2446544e-05,1.0100551e-05,1.5749963e-05,1.0740855e-05,0.037908874,0.35802138,1.971211e-05,0.14680924,1.5341342e-05,0.24825354,0.062211692,0.114169225,0.032541987
1,1.0032937e-05,8.421358e-06,1.4517008e-05,6.0841157e-06,0.045764316,0.18373051,1.533251e-05,0.4365421,1.186818e-05,0.09715394,0.04342404,0.139317,0.054001838
2,1.1674439e-05,9.19519e-06,1.390454e-05,9.846751e-06,0.03531924,0.40741557,1.8475568e-05,0.15536426,1.3339417e-05,0.19539872,0.06480303,0.110221,0.031401705
3,1.3496098e-05,1.1456704e-05,1.8742792e-05,8.854226e-06,0.048048604,0.16389154,1.8301915e-05,0.15058482,1.9105639e-05,0.431793,0.024601644,0.15266716,0.028323216
4,1.3155806e-05,1.1370517e-05,1.8609211e-05,8.495479e-06,0.048754677,0.1537924,1.8501834e-05,0.1989197,1.8902114e-05,0.3845475,0.026821233,0.15285455,0.034220915
5,1.2388425e-05,1.0520072e-05,1.7463259e-05,8.6722985e-06,0.048785277,0.17063114,1.7550039e-05,0.20665562,1.774354e-05,0.35243708,0.03391714,0.14912963,0.038359832
6,9.997011e-06,7.4981467e-06,1.2196102e-05,7.674372e-06,0.0364536,0.41121137,1.5193702e-05,0.2840794,9.728382e-06,0.039763276,0.07354236,0.115926445,0.0389612
7,1.09481825e-05,9.481226e-06,1.6077101e-05,6.9366656e-06,0.04622615,0.16751024,1.6934024e-05,0.3904196,1.40580105e-05,0.15906768,0.041523054,0.1401613,0.05501757
8,1.4198512e-05,1.2213455e-05,1.9276333e-05,1.0417374e-05,0.044512104,0.21762541,2.0060226e-05,0.109109215,1.9631192e-05,0.4372799,0.028947331,0.13861369,0.023816524
9,1.1094074e-05,9.404892e-06,1.6135633e-05,7.789039e-06,0.046355963,0.18827966,1.6588174e-05,0.33715856,1.4595177e-05,0.18678492,0.048773058,0.13896237,0.053609915
10,1.1343273e-05,8.900242e-06,1.31819115e-05,9.054084e-06,0.032311335,0.4803586,1.8592862e-05,0.21627736,1.0718082e-05,0.06241479,0.07037601,0.10586182,0.032328304
11,1.1655841e-05,9.385049e-06,1.600146e-05,1.0040205e-05,0.043348398,0.29215205,1.7633072e-05,0.20115688,1.5121451e-05,0.22110982,0.071234964,0.125681,0.045237042
12,1.3391955e-05,1.173073e-05,1.8965264e-05,7.896086e-06,0.048380405,0.13551186,1.8705456e-05,0.18738483,1.9259365e-05,0.42235452,0.020158317,0.15657699,0.029543167
13,1.3507463e-05,1.1473505e-05,1.8884575e-05,9.238604e-06,0.048311885,0.17465296,1.8592335e-05,0.15607442,1.9126011e-05,0.41143662,0.028272385,0.1507413,0.030419547
14,1.12965645e-05,8.951344e-06,1.6058957e-05,9.326307e-06,0.045408785,0.27284324,1.6919606e-05,0.26495686,1.4091727e-05,0.15475589,0.07674631,0.13061333,0.054598942
15,9.8959845e-06,7.4016693e-06,1.3169305e-05,6.5352624e-06,0.04324273,0.26295418,1.3930658e-05,0.4126058,1.0187928e-05,0.038706873,0.059135593,0.13344057,0.04985313
16,1.2731198e-05,1.0760564e-05,1.757002e-05,9.649937e-06,0.04563997,0.21818043,1.8111537e-05,0.13316223,1.768413e-05,0.4000738,0.0341079,0.14023378,0.02851532
17,1.2588164e-05,1.0563607e-05,1.7759765e-05,9.697517e-06,0.047710184,0.20817418,1.8063247e-05,0.17169172,1.768972e-05,0.35222054,0.041111812,0.14252195,0.03648324
18,1.0090274e-05,7.4927643e-06,1.3388489e-05,6.572103e-06,0.04336723,0.26213282,1.4238812e-05,0.4164238,1.0251459e-05,0.03566997,0.05875528,0.13343374,0.050155163
19,1.1233341e-05,9.260209e-06,1.6305934e-05,8.331789e-06,0.047372952,0.20548344,1.6594175e-05,0.32521197,1.4544451e-05,0.16969788,0.057352457,0.13822867,0.056576367
20,1.3257713e-05,1.1263435e-05,1.8439092e-05,9.426494e-06,0.04688728,0.19461937,1.8489523e-05,0.13245356,1.8522544e-05,0.42319125,0.029033687,0.14624418,0.027481249
21,1.029561e-05,7.786876e-06,1.3746596e-05,8.090329e-06,0.042650618,0.3337246,1.5265148e-05,0.29809093,1.1423113e-05,0.06641926,0.081262425,0.12733221,0.050453313
22,1.0634246e-05,8.865653e-06,1.551076e-05,7.5972666e-06,0.04663262,0.19887176,1.5972368e-05,0.34651396,1.3662431e-05,0.15958633,0.054048795,0.13806939,0.056204922
23,1.1736511e-05,9.345966e-06,1.6241174e-05,9.947795e-06,0.044183508,0.2923425,1.7600816e-05,0.23048738,1.4834411e-05,0.17955075,0.07596869,0.12772039,0.049667012
24,1.3308405e-05,1.1305737e-05,1.8636736e-05,8.890473e-06,0.049191874,0.16373622,1.8323062e-05,0.17499632,1.898824e-05,0.39751405,0.028151574,0.15342939,0.03289115
25,1.2944535e-05,1.1455468e-05,1.8625382e-05,7.721156e-06,0.049072627,0.13488072,1.8615101e-05,0.21603346,1.8756002e-05,0.38767892,0.02240128,0.15614529,0.033699572
26,1.3350181e-05,1.127586e-05,1.848205e-05,9.483247e-06,0.046408683,0.1978436,1.8573433e-05,0.12338539,1.8544337e-05,0.43281633,0.028242351,0.14512552,0.026088407
27,1.2601811e-05,1.0629771e-05,1.771883e-05,9.144458e-06,0.048056386,0.18851528,1.783149e-05,0.17449373,1.7809753e-05,0.37217787,0.03485264,0.14704329,0.034775056
28,1.1097804e-05,8.939079e-06,1.594273e-05,8.432183e-06,0.04661156,0.22706808,1.6354485e-05,0.31890145,1.3963324e-05,0.1495298,0.064458385,0.13627855,0.05707745
