"","cell_ID","glutamatergic neuron","inhibitory interneuron","vascular associated smooth muscle cell","endothelial cell","radial glial cell","oligodendrocyte precursor cell","caudal ganglionic eminence derived interneuron","microglial cell","medial ganglionic eminence derived interneuron","pericyte","astrocyte","neural progenitor cell","oligodendrocyte"
"1","0",0.187040285486381,0.303245527681804,0.251270893183663,0,0,0,0,0.258443293648152,0,0,0,0,0
"2","1",0,0,0.148765319124622,0,0,0.229733954950053,0,0.281496421387556,0,0.340004304537769,0,0,0
"3","2",0.152242658840384,0,0,0,0.200069614393489,0,0.177475790018457,0.219990190671307,0,0,0,0.250221746076363,0
"4","3",0,0.181750545293023,0.200236794318015,0,0,0.211128906734703,0,0,0.216985867578796,0,0,0.189897886075464,0
"5","4",0,0,0.242886091277132,0,0,0,0.307121417363303,0.20754628284246,0.242446208517105,0,0,0,0
"6","5",0,0,0.325135774170936,0,0.356464658165358,0,0,0,0,0.165637322753518,0,0.152762244910188,0
"7","6",0,0.193133754020533,0,0,0,0.227319475367113,0.354743586886398,0,0,0.224803183725957,0,0,0
"8","7",0,0.296588232565892,0.29264613076714,0,0.182850482930106,0,0,0,0,0.227915153736861,0,0,0
"9","8",0,0.311796412718898,0.315521719340263,0,0,0.372681867940839,0,0,0,0,0,0,0
"10","9",0,0,0,0,0.317033694392476,0,0.381155431214244,0.123205646127102,0,0,0,0.178605228266177,0
"11","10",0,0,0.189421518068285,0,0.244353403684796,0,0.423519920292209,0,0,0.142705157954709,0,0,0
"12","11",0.236429984626624,0,0.185820989718298,0,0,0.141777651018188,0.244564209224952,0,0,0,0,0.191407165411938,0
"13","12",0.253463939260336,0,0,0,0,0,0.359444544021713,0.169002729719303,0,0.218088786998647,0,0,0
"14","13",0,0.249242636115663,0,0,0.251065260243481,0.309979128776711,0,0,0,0.189712974864144,0,0,0
"15","14",0,0,0,0,0,0.229881967667006,0.163438462467064,0.234475563111068,0.205494229526419,0.166709777228444,0,0,0
"16","15",0,0.225829333789235,0,0,0,0.200262092368898,0.257498141731843,0.120597037580426,0,0,0,0.195813394529598,0
"17","16",0.281856716821974,0.227002375964812,0.214349401142773,0,0,0,0,0,0,0,0,0.276791506070441,0
"18","17",0,0,0.441633644514797,0,0,0.244563432258238,0.313802923226965,0,0,0,0,0,0
"19","18",0,0,0.421681695245756,0,0,0,0,0.212299639990938,0,0.366018664763305,0,0,0
"20","19",0.342667993952876,0,0,0,0,0.346041522801897,0,0.13118651794541,0,0.180103965299817,0,0,0
"21","20",0.158782543266021,0.196229103079323,0,0,0,0,0.315923720553435,0,0,0,0,0.32906463310122,0
"22","21",0,0,0,0,0.161174573290451,0.244288566078511,0,0.135261165123767,0.28303887131139,0.176236824195882,0,0,0
"23","22",0.18341292596464,0.268130385367718,0,0,0,0,0.24650677348431,0.135789671278478,0.166160243904855,0,0,0,0
"24","23",0,0,0.143458106612643,0,0.209575054823141,0.142084236226914,0.362375677998192,0,0,0,0.142506924339109,0,0
"25","24",0.26691987830453,0,0,0,0.314993667285352,0,0.270182791907797,0,0.147903662502321,0,0,0,0
"26","25",0,0,0.149094723363744,0,0,0.21691891878724,0,0.285099522956129,0,0.161196896434667,0,0.187689938458221,0
"27","26",0.208681350493399,0,0,0,0,0.286130627562378,0,0.236855375769676,0,0.268332646174546,0,0,0
"28","27",0,0,0.164249244867852,0,0.220273957625502,0.162106038274669,0.15583711982697,0,0.145055604121629,0,0,0.152478035283379,0
"29","28",0,0.104156306360216,0.145303576957323,0,0.326066780168643,0,0.257042768153856,0,0,0.167430568359961,0,0,0
"30","29",0.111689068745475,0.405209716839664,0,0,0.126586674639701,0,0,0,0.0655481203496095,0,0,0.290966419425551,0
"31","30",0,0,0.165596530208434,0,0.217291350613255,0.305042262178133,0,0.129451866982064,0.182617990018114,0,0,0,0
"32","31",0,0,0.211280271180988,0,0.163440441305668,0,0.309900567111126,0,0.144563503627539,0.170815216774678,0,0,0
"33","32",0.210823212937415,0,0,0,0,0.361258709978568,0,0,0.296322273200318,0.131595803883698,0,0,0
"34","33",0.170109091871415,0,0,0,0.20103769448643,0.43667096873804,0,0,0,0.192182244904116,0,0,0
"35","34",0,0,0,0,0,0,0,0,0,0.34413590499972,0,0.65586409500028,0
"36","35",0.322164898066607,0,0.200113586998795,0,0,0.200344530005731,0,0.165026308078669,0,0.112350676850199,0,0,0
"37","36",0.140868964128407,0,0.168858272632911,0,0,0.163038818148942,0.173818744143004,0.132018970915873,0.221396230030864,0,0,0,0
"38","37",0,0,0,0,0.289458205145429,0,0.220296497629492,0.330052681793257,0,0,0,0.160192615431822,0
"39","38",0,0,0.110722870048451,0,0.221658726287309,0.188819531400272,0,0,0.37798374671952,0,0,0.100815125544447,0
"40","39",0.316231461349338,0,0,0,0.270271497615905,0,0.170098308598755,0.243398732436001,0,0,0,0,0
"41","40",0.231330780003575,0,0,0,0,0,0,0.223473073789911,0,0.313822381071991,0,0.231373765134523,0
"42","41",0,0.23268350511584,0.190882223722036,0,0,0,0.19687578088324,0.127914854171516,0.251643636107367,0,0,0,0
"43","42",0,0,0,0,0.251466123572698,0.135433951866826,0.249440831620465,0.187899108226282,0.17575998471373,0,0,0,0
"44","43",0.17699270738393,0,0.173082734452129,0,0.203537039099732,0,0.249145233182326,0.197242285881883,0,0,0,0,0
"45","44",0,0,0.18653185160525,0,0,0.140515163398438,0.302488682437974,0,0.131268685641702,0,0,0.239195616916635,0
"46","45",0.181923883644702,0.150155987754619,0,0,0,0.308911403770053,0.166690029959429,0,0,0.192318694871196,0,0,0
"47","46",0,0,0,0,0,0,0.34405978222877,0,0.434627419752809,0.221312798018421,0,0,0
"48","47",0.175858553842582,0,0,0,0,0.220486174257865,0,0.111398760252113,0.224357498119498,0,0,0.267899013527942,0
"49","48",0,0.235086877972858,0.168147070035489,0,0,0,0,0,0.279773071734484,0.126590685817616,0,0.190402294439553,0
"50","49",0,0.188039590030929,0.208962448448768,0,0.233571747746068,0,0,0.206500739976577,0.162925473797659,0,0,0,0
"51","50",0,0.29792713235345,0,0,0.242471489178105,0,0.221683410814298,0,0,0,0,0.237917967654147,0
"52","51",0.164124799623434,0.259935966973456,0,0,0,0,0.15580097129702,0,0.222337705533814,0.197800556572276,0,0,0
"53","52",0,0.265426720237005,0,0,0.315082881870892,0,0.240146983516321,0,0,0,0,0.179343414375782,0
"54","53",0,0,0,0,0,0.102066278763475,0.105553641522757,0.180376258949861,0.188259761065371,0.283946367298754,0,0.139797692399782,0
"55","54",0.430258432689037,0,0,0,0.18042309774241,0,0,0,0,0.181245956585329,0,0.208072512983224,0
"56","55",0,0,0,0,0.200341782855774,0.362459823220005,0.118984264181262,0,0.318214129742959,0,0,0,0
"57","56",0.217459649022163,0,0,0,0,0.169904432992132,0.36823212995969,0,0,0.244403788026015,0,0,0
"58","57",0.181394665830002,0,0,0,0,0,0.151027666071406,0.165691137423633,0.164310494798985,0.337576035875974,0,0,0
"59","58",0.376615347245119,0,0,0,0.314605920530788,0,0,0.188502097221966,0.120276635002127,0,0,0,0
"60","59",0,0,0.173664756325033,0,0.23004258760988,0.195456610137323,0,0.16392605003016,0,0,0,0.236909995897603,0
"61","60",0,0,0.260243724075885,0,0,0,0.25120244604767,0.225664166046482,0,0.262889663829962,0,0,0
"62","61",0,0.382451078596777,0.18859390873062,0,0.225733676116093,0,0,0,0,0,0,0.20322133655651,0
"63","62",0.196787320916717,0.137468800422671,0,0,0,0.177602324186821,0.375353638600313,0.112787915873479,0,0,0,0,0
"64","63",0,0,0.309726379885935,0,0,0.205151174737682,0,0,0,0.200412227533956,0,0.284710217842427,0
"65","64",0.227178463529924,0,0.129519980040602,0,0.168237023139495,0.111168865640664,0.20318173351388,0,0,0.160713934135435,0,0,0
"66","65",0.123092923322226,0,0.142103110127613,0,0.260704815822697,0,0,0.107036491825951,0.231538355367247,0.135524303534266,0,0,0
"67","66",0.217751590682208,0,0.25308805989102,0,0,0,0,0,0.261070755281077,0,0,0.268089594145695,0
"68","67",0,0.146707961098006,0.140479526350898,0,0.278087864179829,0,0.211326409562033,0,0.223398238809234,0,0,0,0
"69","68",0,0,0,0,0,0,0.249082433223693,0.269419007310485,0,0,0,0.481498559465822,0
"70","69",0,0,0.280357988833684,0,0.303512831591089,0.209799204970701,0.206329974604526,0,0,0,0,0,0
"71","70",0,0,0,0,0.55860904159211,0,0.44139095840789,0,0,0,0,0,0
"72","71",0.322704395117805,0,0,0,0,0,0.231855699661239,0,0.219639070989114,0,0,0.225800834231841,0
"73","72",0,0,0,0,0,0.301600843522481,0.276163540785115,0.211227986223397,0,0.211007629469006,0,0,0
"74","73",0.491590465591395,0,0,0,0,0,0.111828246212203,0.119937955966276,0,0,0.173768567290084,0.102874764940042,0
"75","74",0,0.262234258821623,0,0,0.224345875996034,0.323734254947014,0,0,0,0.189685610235329,0,0,0
"76","75",0.305570730280541,0.223884287057998,0,0,0,0.352736999407092,0,0,0,0.117807983254369,0,0,0
"77","76",0,0.241724527077448,0.137609141429972,0,0.151027814380403,0.283905285631605,0,0,0,0.185733231480573,0,0,0
"78","77",0.344225042583326,0,0,0,0.43937334185631,0,0,0,0,0.216401615560364,0,0,0
"79","78",0,0,0,0,0,0.439785974226556,0,0,0,0.223675372480732,0,0.336538653292712,0
"80","79",0,0.160792575920659,0.352489770258252,0,0,0,0.296248925289796,0,0.190468728531294,0,0,0,0
