restart_index,selected,step,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective
0,True,0,-17075052.004882812,0.0,-226208.23309326172,-17301260.237976074
0,True,1,-16965064.541503906,0.0,-228169.28967285156,-17193233.831176758
0,True,2,-16861918.06640625,0.0,-230114.5020751953,-17092032.568481445
0,True,3,-16765393.594238281,0.0,-232036.29736328125,-16997429.891601562
0,True,4,-16675224.028808594,0.0,-233924.48788452148,-16909148.516693115
0,True,5,-16591112.669921875,0.0,-235769.42443847656,-16826882.09436035
0,True,6,-16512749.345214844,0.0,-237562.30111694336,-16750311.646331787
0,True,7,-16439819.098144531,0.0,-239295.13208007812,-16679114.23022461
0,True,8,-16372006.060058594,0.0,-240960.75665283203,-16612966.816711426
0,True,9,-16308995.309082031,0.0,-242552.9154663086,-16551548.22454834
0,True,10,-16250475.064453125,0.0,-244066.34814453125,-16494541.412597656
0,True,11,-16196139.546875,0.0,-245496.8172302246,-16441636.364105225
0,True,12,-16145692.19921875,0.0,-246841.10369873047,-16392533.30291748
0,True,13,-16098847.916015625,0.0,-248096.95413208008,-16346944.870147705
0,True,14,-16055335.0546875,0.0,-249263.0111694336,-16304598.065856934
0,True,15,-16014896.598144531,0.0,-250338.75561523438,-16265235.353759766
0,True,16,-15977290.934082031,0.0,-251324.41369628906,-16228615.34777832
0,True,17,-15942292.381835938,0.0,-252220.91052246094,-16194513.292358398
0,True,18,-15909691.18359375,0.0,-253029.79071044922,-16162720.9743042
0,True,19,-15879293.434570312,0.0,-253753.16372680664,-16133046.59829712
0,True,20,-15850920.972167969,0.0,-254393.63958740234,-16105314.611755371
0,True,21,-15824410.697753906,0.0,-254954.26708984375,-16079364.96484375
0,True,22,-15799613.788085938,0.0,-255438.4790649414,-16055052.267150879
0,True,23,-15776394.664550781,0.0,-255850.0224609375,-16032244.687011719
0,True,24,-15754629.946289062,0.0,-256192.90530395508,-16010822.851593018
0,True,25,-15734207.201171875,0.0,-256471.34042358398,-15990678.541595459
0,True,26,-15715023.867675781,0.0,-256689.6890258789,-15971713.55670166
0,True,27,-15696986.810058594,0.0,-256852.41497802734,-15953839.225036621
0,True,28,-15680010.868164062,0.0,-256964.03955078125,-15936974.907714844
0,True,29,-15664018.477050781,0.0,-257029.08813476562,-15921047.565185547
0,True,30,-15648938.840332031,0.0,-257052.05422973633,-15905990.894561768
0,True,31,-15634707.378417969,0.0,-257037.34442138672,-15891744.722839355
0,True,32,-15621264.841308594,0.0,-256989.25747680664,-15878254.0987854
0,True,33,-15608557.149414062,0.0,-256911.93774414062,-15865469.087158203
0,True,34,-15596534.658203125,0.0,-256809.3446044922,-15853344.002807617
0,True,35,-15585151.716796875,0.0,-256685.23516845703,-15841836.951965332
0,True,36,-15574366.202148438,0.0,-256543.14431762695,-15830909.346466064
0,True,37,-15564139.144042969,0.0,-256386.37857055664,-15820525.522613525
0,True,38,-15554434.56640625,0.0,-256217.99963378906,-15810652.566040039
0,True,39,-15545218.682128906,0.0,-256040.82745361328,-15801259.50958252
0,True,40,-15536460.26953125,0.0,-255857.42474365234,-15792317.694274902
0,True,41,-15528129.934570312,0.0,-255670.1075439453,-15783800.042114258
0,True,42,-15520199.999511719,0.0,-255480.9447631836,-15775680.944274902
0,True,43,-15512644.635742188,0.0,-255291.7678527832,-15767936.40359497
0,True,44,-15505439.59765625,0.0,-255104.16180419922,-15760543.75946045
0,True,45,-15498562.324707031,0.0,-254919.48236083984,-15753481.807067871
0,True,46,-15491991.834960938,0.0,-254738.8735961914,-15746730.708557129
0,True,47,-15485708.752441406,0.0,-254563.2724609375,-15740272.024902344
0,True,48,-15479695.262207031,0.0,-254393.43719482422,-15734088.699401855
0,True,49,-15473934.817382812,0.0,-254229.96182250977,-15728164.779205322
0,True,50,-15468412.186035156,0.0,-254073.2872619629,-15722485.47329712
0,True,51,-15463113.427246094,0.0,-253923.73347473145,-15717037.160720825
0,True,52,-15458025.640136719,0.0,-253781.502243042,-15711807.14237976
0,True,53,-15453136.981445312,0.0,-253646.69790649414,-15706783.679351807
0,True,54,-15448436.400390625,0.0,-253519.33879089355,-15701955.739181519
0,True,55,-15443913.881835938,0.0,-253399.3770751953,-15697313.258911133
0,True,56,-15439559.954589844,0.0,-253286.69410705566,-15692846.6486969
0,True,57,-15435365.921875,0.0,-253181.12712097168,-15688547.048995972
0,True,58,-15431323.733886719,0.0,-253082.46633911133,-15684406.20022583
0,True,59,-15427425.723632812,0.0,-252990.47088623047,-15680416.194519043
0,True,60,-15423664.766601562,0.0,-252904.8758392334,-15676569.642440796
0,True,61,-15420034.154296875,0.0,-252825.3899078369,-15672859.544204712
0,True,62,-15416527.644042969,0.0,-252751.71319580078,-15669279.35723877
0,True,63,-15413139.383300781,0.0,-252683.54042053223,-15665822.923721313
0,True,64,-15409863.881347656,0.0,-252620.55598449707,-15662484.437332153
0,True,65,-15406696.055175781,0.0,-252562.46366882324,-15659258.518844604
0,True,66,-15403631.124511719,0.0,-252508.97232055664,-15656140.096832275
0,True,67,-15400664.573730469,0.0,-252459.79989624023,-15653124.373626709
0,True,68,-15397792.257324219,0.0,-252414.69830322266,-15650206.955627441
0,True,69,-15395010.242675781,0.0,-252373.42813110352,-15647383.670806885
0,True,70,-15392314.770996094,0.0,-252335.77598571777,-15644650.546981812
0,True,71,-15389702.473144531,0.0,-252301.54725646973,-15642004.020401001
0,True,72,-15387169.915039062,0.0,-252270.57119750977,-15639440.486236572
0,True,73,-15384714.059570312,0.0,-252242.69540405273,-15636956.754974365
0,True,74,-15382331.898925781,0.0,-252217.7844543457,-15634549.683380127
0,True,75,-15380020.611816406,0.0,-252195.72344970703,-15632216.335266113
0,True,76,-15377777.458007812,0.0,-252176.41191101074,-15629953.869918823
0,True,77,-15375599.875488281,0.0,-252159.76014709473,-15627759.635635376
0,True,78,-15373485.30859375,0.0,-252145.69274902344,-15625631.001342773
0,True,79,-15371431.372558594,0.0,-252134.14056396484,-15623565.513122559
0,True,80,-15369435.851074219,0.0,-252125.03729248047,-15621560.8883667
0,True,81,-15367496.433105469,0.0,-252118.31536865234,-15619614.748474121
0,True,82,-15365611.132324219,0.0,-252113.90548706055,-15617725.03781128
0,True,83,-15363777.896484375,0.0,-252111.72988891602,-15615889.626373291
0,True,84,-15361994.909179688,0.0,-252111.70330810547,-15614106.612487793
0,True,85,-15360260.459472656,0.0,-252113.72787475586,-15612374.187347412
0,True,86,-15358572.801269531,0.0,-252117.69998168945,-15610690.50125122
