restart_index,selected,step,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective
0,False,0,-12860453.65625,-13567863.5390625,-31084.789672851562,-26459401.98498535
0,False,1,-12845734.37890625,-13567767.96484375,-31234.757934570312,-26444737.10168457
0,False,2,-12841203.41015625,-13567545.68359375,-31339.373657226562,-26440088.467407227
0,False,3,-12839766.21875,-13567284.7421875,-31402.51416015625,-26438453.475097656
0,False,4,-12838599.5546875,-13567017.94140625,-31431.36669921875,-26437048.86279297
0,False,5,-12837212.5,-13566754.1328125,-31433.962646484375,-26435400.595458984
0,False,6,-12835777.60546875,-13566494.5859375,-31417.881469726562,-26433690.072875977
0,False,7,-12834461.92578125,-13566237.8046875,-31389.778076171875,-26432089.508544922
0,False,8,-12833314.4921875,-13565982.6328125,-31355.101318359375,-26430652.22631836
0,False,9,-12832314.89453125,-13565728.17578125,-31317.884033203125,-26429360.954345703
0,False,10,-12831428.92578125,-13565473.82421875,-31280.77197265625,-26428183.521972656
0,False,11,-12830635.95703125,-13565219.82421875,-31245.189208984375,-26427100.970458984
0,False,12,-12829925.453125,-13564966.11328125,-31211.560180664062,-26426103.126586914
0,False,13,-12829280.25,-13564712.96484375,-31179.653198242188,-26425172.868041992
0,False,14,-12828674.66796875,-13564460.84765625,-31148.898193359375,-26424284.41381836
0,False,15,-12828089.98046875,-13564209.9765625,-31118.61767578125,-26423418.57470703
0,False,16,-12827523.55859375,-13563961.2734375,-31088.188110351562,-26422573.0201416
0,False,17,-12826983.6953125,-13563715.11328125,-31057.12255859375,-26421755.931152344
0,False,18,-12826479.20703125,-13563472.20703125,-31025.09912109375,-26420976.513183594
0,False,19,-12826011.83984375,-13563232.83984375,-30991.94970703125,-26420236.62939453
0,False,20,-12825578.8671875,-13562997.8671875,-30957.644409179688,-26419534.37878418
0,False,21,-12825176.66796875,-13562767.30078125,-30922.274047851562,-26418866.24279785
0,False,22,-12824801.125,-13562541.82421875,-30886.01416015625,-26418228.963378906
0,False,23,-12824447.22265625,-13562321.3515625,-30849.077392578125,-26417617.651611328
0,False,24,-12824111.05859375,-13562106.109375,-30811.656982421875,-26417028.824951172
0,False,25,-12823792.87890625,-13561895.88671875,-30773.899658203125,-26416462.665283203
0,False,26,-12823496.26171875,-13561690.625,-30735.909545898438,-26415922.79626465
0,False,27,-12823224.31640625,-13561490.02734375,-30697.768188476562,-26415412.111938477
0,False,28,-12822974.7109375,-13561294.04296875,-30659.55712890625,-26414928.311035156
0,False,29,-12822740.88671875,-13561102.45703125,-30621.365478515625,-26414464.709228516
0,False,30,-12822517.0390625,-13560915.3984375,-30583.295288085938,-26414015.732788086
0,False,31,-12822301.72265625,-13560732.890625,-30545.453735351562,-26413580.0670166
0,False,32,-12822095.3359375,-13560554.8046875,-30507.936401367188,-26413158.077026367
0,False,33,-12821898.78515625,-13560381.37109375,-30470.803833007812,-26412750.960083008
0,False,34,-12821712.2578125,-13560212.28515625,-30434.054077148438,-26412358.5970459
0,False,35,-12821535.8515625,-13560047.296875,-30397.632080078125,-26411980.780517578
0,False,36,-12821369.58984375,-13559886.0546875,-30361.451416015625,-26411617.095947266
0,False,37,-12821213.21484375,-13559728.07421875,-30325.42236328125,-26411266.71142578
0,False,38,-12821065.94140625,-13559572.92578125,-30289.481323242188,-26410928.348510742
0,False,39,-12820926.76953125,-13559420.578125,-30253.61669921875,-26410600.96435547
0,False,40,-12820794.69140625,-13559270.55078125,-30217.880004882812,-26410283.122192383
0,False,41,-12820669.6328125,-13559122.9453125,-30182.369262695312,-26409974.947387695
0,False,42,-12820551.58984375,-13558977.80859375,-30147.194091796875,-26409676.592529297
0,False,43,-12820440.15625,-13558834.98046875,-30112.443603515625,-26409387.580322266
0,False,44,-12820335.12890625,-13558694.4140625,-30078.174926757812,-26409107.717895508
0,False,45,-12820236.390625,-13558556.2421875,-30044.415161132812,-26408837.047973633
0,False,46,-12820143.35546875,-13558420.28125,-30011.17041015625,-26408574.807128906
0,False,47,-12820054.40625,-13558286.4375,-29978.43408203125,-26408319.27783203
0,False,48,-12819968.3359375,-13558154.7265625,-29946.199340820312,-26408069.26184082
0,False,49,-12819885.66796875,-13558025.2109375,-29914.462158203125,-26407825.341064453
0,False,50,-12819807.859375,-13557897.72265625,-29883.2197265625,-26407588.801757812
0,False,51,-12819735.56640625,-13557772.24609375,-29852.464965820312,-26407360.27746582
0,False,52,-12819668.06640625,-13557648.9140625,-29822.206665039062,-26407139.18713379
0,False,53,-12819604.33203125,-13557527.2109375,-29792.479858398438,-26406924.02282715
0,False,54,-12819543.40625,-13557407.171875,-29763.347045898438,-26406713.9251709
0,False,55,-12819485.5625,-13557288.58984375,-29734.883056640625,-26406509.03540039
0,False,56,-12819430.875,-13557171.52734375,-29707.159423828125,-26406309.561767578
