"","cell_ID","glutamatergic neuron","inhibitory interneuron","vascular associated smooth muscle cell","endothelial cell","radial glial cell","oligodendrocyte precursor cell","caudal ganglionic eminence derived interneuron","microglial cell","medial ganglionic eminence derived interneuron","pericyte","astrocyte","neural progenitor cell","oligodendrocyte"
"1","0",0,0.440547573910319,0,0,0,0.358036778939441,0.20141564715024,0,0,0,0,0,0
"2","1",0.531460489660384,0,0,0,0,0,0.300416990130685,0,0.168122520208932,0,0,0,0
"3","2",0,0.416816150715509,0.207270792319626,0,0,0.244734822022848,0,0,0,0,0,0.131178234942018,0
"4","3",0,0,0,0,0,0.652958448060142,0,0,0,0,0.347041551939858,0,0
"5","4",0,0,0,0,0,0.645050461574659,0.126129568251571,0,0,0,0.228819970173771,0,0
"6","5",0.449678052038004,0,0,0,0,0.284969068291269,0.0691531745967262,0,0,0,0,0,0.196199705074001
"7","6",0.206054506449557,0.351870037708263,0,0,0,0,0.44207545584218,0,0,0,0,0,0
"8","7",0.432974649061452,0,0,0,0,0.116677193630496,0.180506739253192,0.26984141805486,0,0,0,0,0
"9","8",0,0,0,0,0.105550087505982,0.661124418883197,0,0,0,0,0.233325493610822,0,0
"10","9",0.79281473998884,0,0,0,0,0.201007949430563,0.00617731058059756,0,0,0,0,0,0
"11","10",0,0.199329402762729,0,0,0.655292834713651,0,0,0,0,0,0,0.14537776252362,0
"12","11",0,0.272280276493401,0,0,0,0.332114485859866,0.395605237646734,0,0,0,0,0,0
"13","12",0,0,0,0,0,0.591952504181257,0.248927157998017,0,0,0,0.159120337820726,0,0
"14","13",0,0,0,0,0,0.514929317004585,0,0,0,0,0.27989236592416,0,0.205178317071255
"15","14",0.521881000327543,0,0,0,0,0.177679159809476,0.0753433049093723,0,0,0,0,0.225096534953608,0
"16","15",1,0,0,0,0,0,0,0,0,0,0,0,0
"17","16",0,0,0,0,0,0.597265822281985,0.169827803186033,0,0,0,0.232906374531981,0,0
"18","17",0.180873579175247,0,0,0,0,0.529679081601857,0.165459076765465,0,0,0,0.123988262457431,0,0
"19","18",0.686283610547511,0,0,0,0,0,0.313716389452489,0,0,0,0,0,0
"20","19",0.526258707943534,0,0,0,0,0.128561614438912,0.184529784863129,0,0,0,0.160649892754425,0,0
"21","20",0,0,0,0,0,0.771769097514155,0,0,0,0,0.228230902485845,0,0
"22","21",0.484984022231538,0,0,0,0.0920851824725062,0,0.12110271327962,0,0,0,0.168378689134293,0.133449392882042,0
"23","22",0.763698576344422,0,0,0,0,0.236301423655578,0,0,0,0,0,0,0
"24","23",0.51738588722855,0.150643001319079,0,0,0,0.209514914102821,0,0,0,0,0.12245619734955,0,0
"25","24",0,0,0,0,0,0.747904031338979,0,0,0,0,0.252095968661021,0,0
"26","25",0,0,0,0,0,0.396123693356301,0.336718706120602,0,0,0,0.267157600523098,0,0
"27","26",0,0,0,0,0,0.664945432804416,0,0,0.335054567195584,0,0,0,0
"28","27",0.293985406824286,0,0,0,0,0.596941188882547,0,0,0,0,0.109073404293167,0,0
"29","28",0.702223483640944,0,0,0,0,0.156367626048418,0,0,0.141408890310638,0,0,0,0
"30","29",0,0.371195736512601,0,0,0,0.3619614725723,0.0820450457930614,0,0,0,0,0.184797745122038,0
"31","30",0,0,0,0,0,0.837906206556101,0,0,0,0,0.162093793443899,0,0
"32","31",0,0.614077049472496,0,0,0,0,0,0,0.385922950527504,0,0,0,0
"33","32",0.858336113744436,0.141663886255564,0,0,0,0,0,0,0,0,0,0,0
"34","33",0,0,0,0,0,0.821294442210791,0,0,0,0,0.178705557789209,0,0
"35","34",0.656131282504311,0,0,0,0,0,0.173350766545176,0,0.170517950950513,0,0,0,0
"36","35",0.904391517478378,0,0,0,0,0,0,0,0.0956084825216216,0,0,0,0
"37","36",0,0,0,0.0130375502421615,0,0.265930435573802,0.382301660504658,0,0,0,0,0,0.338730353679378
"38","37",0,0,0,0,0,0.622731805692433,0.100840922225561,0,0,0,0.276427272082005,0,0
"39","38",0.746988169361683,0,0,0,0,0.253011830638317,0,0,0,0,0,0,0
"40","39",0,0.294434330253056,0,0,0.397176780706495,0,0,0,0,0.16853522433792,0,0.139853664702529,0
"41","40",0.655687676520069,0,0,0,0,0.206002544759358,0.0275701225164675,0,0,0,0.110739656204105,0,0
"42","41",0,0,0,0,0,0.441048304057253,0.326130236313233,0,0,0,0.232821459629514,0,0
"43","42",0,0,0,0,0,0.734140371369733,0,0,0,0,0.265859628630267,0,0
"44","43",0.233136500114649,0,0,0,0,0.630861749963854,0,0,0,0,0.136001749921498,0,0
"45","44",0,0.370875403512653,0,0,0,0.39707331129356,0.232051285193788,0,0,0,0,0,0
"46","45",0.507687425040034,0,0,0,0,0.321718736168139,0,0,0,0,0.170593838791827,0,0
"47","46",0.55643486001379,0,0,0,0,0.44356513998621,0,0,0,0,0,0,0
"48","47",0,0,0,0,0,0.554488839920753,0.245187903684942,0,0,0,0.200323256394305,0,0
"49","48",0,0,0,0,0,0.447313380821638,0.384120164194046,0,0,0,0.168566454984316,0,0
"50","49",0,0,0,0,0,0.694905884508076,0,0,0.114457771590191,0,0.190636343901732,0,0
"51","50",0.148632225306199,0,0,0,0,0,0.185606091530789,0,0,0,0,0.665761683163013,0
"52","51",1,0,0,0,0,0,0,0,0,0,0,0,0
"53","52",0,0,0,0,0,0.740713017399661,0,0,0,0,0.259286982600339,0,0
"54","53",0.542293966744599,0,0,0,0,0.335370628027459,0,0,0,0,0.122335405227942,0,0
"55","54",0,0,0,0,0,0.730152309834261,0,0,0,0,0.269847690165739,0,0
"56","55",0.282406725886238,0.290820344519965,0,0,0.0934827024676278,0.333290227126169,0,0,0,0,0,0,0
"57","56",0,0,0,0,0,0.210470723603704,0.00179992904682366,0,0,0,0.225895161642306,0,0.561834185707167
"58","57",0.439803011865899,0,0,0,0,0.438079041347796,0,0,0,0,0.122117946786305,0,0
"59","58",0.710218835695071,0,0,0,0,0.289781164304929,0,0,0,0,0,0,0
"60","59",0,0.496499818506171,0,0,0.287381721934357,0,0.216118459559472,0,0,0,0,0,0
"61","60",0.684526974834922,0,0,0,0,0.187578174299999,0,0,0,0,0.127894850865079,0,0
"62","61",0.745871658823074,0,0,0,0,0.254128341176926,0,0,0,0,0,0,0
"63","62",0,0,0,0,0,0.339249553633183,0.326986109501136,0,0,0,0.333764336865681,0,0
"64","63",0.387006393693303,0.483715066740566,0,0,0,0,0,0,0,0,0,0.12927853956613,0
"65","64",0.430605102290776,0,0,0,0,0.25821961874853,0.121498159810792,0,0,0,0.189677119149902,0,0
"66","65",0,0,0,0,0,0.704194758611084,0,0,0,0,0.295805241388916,0,0
"67","66",0,0,0,0,0,0.284270744132852,0.379097695869676,0,0.336631559997472,0,0,0,0
"68","67",0,0,0,0,0,0.745488171603864,0,0,0,0,0.254511828396136,0,0
"69","68",0,0,0,0,0,0.283740419912422,0,0,0,0,0.433541901791177,0.282717678296401,0
"70","69",0,0,0,0,0,0.495899159212491,0.353541295189116,0,0,0,0.150559545598392,0,0
"71","70",0.659003880252673,0,0,0,0,0,0.19174310658616,0,0,0,0.149253013161167,0,0
"72","71",0.167915011789827,0.479083005275169,0,0,0,0,0.353001982935004,0,0,0,0,0,0
"73","72",0,0,0,0,0,0.459190333629146,0.413269069354174,0,0,0,0.12754059701668,0,0
"74","73",0.57036059529293,0,0,0,0,0.189634123553353,0.0059845397675864,0,0,0,0,0,0.234020741386131
"75","74",0.822983507774485,0,0,0,0,0.177016492225515,0,0,0,0,0,0,0
"76","75",0.30039727346204,0,0,0,0,0,0.203341317460355,0,0.158043174121531,0,0.338218234956073,0,0
"77","76",0,0,0,0,0,0.466192552819794,0,0.14732910624073,0.203230718157041,0,0.183247622782435,0,0
"78","77",0,0.275691115108443,0,0,0,0,0.400581809149699,0,0,0,0,0.323727075741858,0
"79","78",0,0,0,0,0,0.642600074926628,0,0,0,0,0.145135278406138,0,0.212264646667234
"80","79",0.572650390478251,0,0,0,0,0.333032957363351,0,0,0.0943166521583982,0,0,0,0
"81","80",0,0,0,0,0,0.244879217070009,0.386426885430264,0,0,0,0,0,0.368693897499727
"82","81",0.322500881263866,0.360807427936762,0,0,0,0.316691690799372,0,0,0,0,0,0,0
"83","82",0,0.22758284114239,0,0,0,0.77241715885761,0,0,0,0,0,0,0
"84","83",1,0,0,0,0,0,0,0,0,0,0,0,0
"85","84",0,0,0,0,0,0.254255375793411,0.500898603700802,0,0,0,0.244846020505787,0,0
"86","85",0,0.518948001342103,0,0,0,0,0.280395957617813,0,0,0,0,0.200656041040084,0
"87","86",0,0.320193003907691,0,0,0,0.197467126063805,0.345036384244094,0,0,0,0.13730348578441,0,0
"88","87",0,0,0,0,0,0.421433823418417,0.204994285807403,0,0.17493152469988,0,0.198640366074301,0,0
"89","88",0,0,0,0,0,0.147293726353177,0.265465329655321,0,0,0,0.587240943991502,0,0
"90","89",0,0,0,0,0,0.269199253135086,0.457257138446079,0,0,0,0.273543608418835,0,0
"91","90",0,0,0,0,0,0.588443885270033,0.133082724668275,0,0,0,0,0,0.278473390061692
"92","91",0,0,0,0,0,0,0,0.239965693298564,0,0,0.566537873291316,0,0.19349643341012
"93","92",0,0,0,0,0,0.400007286710228,0.319464189415212,0,0,0,0,0.28052852387456,0
"94","93",0.556759778015743,0,0,0,0,0,0.0388187755566574,0,0.4044214464276,0,0,0,0
"95","94",0,0.318170554790201,0,0,0,0.218310628322315,0.228324115169624,0,0.23519470171786,0,0,0,0
"96","95",0.453802048754924,0,0,0,0,0,0.222196926032848,0,0,0,0,0.324001025212228,0
"97","96",0,0,0,0,0,0.456406891411596,0,0,0,0,0.124755374829681,0,0.418837733758723
"98","97",0,0.296894981682213,0,0,0,0.46696665639301,0,0,0.236138361924777,0,0,0,0
"99","98",0.260736901848161,0.271843096379244,0,0,0,0,0.345349272782715,0,0.12207072898988,0,0,0,0
"100","99",0.39790069834917,0,0,0,0,0.414812215900783,0,0,0,0,0.187287085750047,0,0
"101","100",0.821820791585533,0.178179208414467,0,0,0,0,0,0,0,0,0,0,0
"102","101",0.579010788142312,0,0,0,0,0.283101915419708,0,0,0,0,0.13788729643798,0,0
"103","102",0,0.648145315758832,0,0,0,0,0.235493593639992,0,0,0,0.116361090601176,0,0
"104","103",0,0.392995888841874,0,0,0,0.135482069602733,0.214406617290969,0,0,0,0,0.257115424264424,0
"105","104",0,0,0,0,0,0.817793373929332,0,0,0,0,0.182206626070667,0,0
"106","105",0,0,0,0,0,0.488779563505699,0.2190108089924,0,0,0,0.292209627501901,0,0
"107","106",0,0,0,0,0.602205130964247,0,0.0220952399848535,0,0.375699629050899,0,0,0,0
"108","107",0,0,0,0,0,0.746088549592272,0.0929905199119178,0,0,0,0.16092093049581,0,0
"109","108",0.27699849976601,0,0,0,0,0,0.583415878832844,0,0.139585621401146,0,0,0,0
"110","109",0.553499843371938,0,0,0,0,0,0,0,0.446500156628062,0,0,0,0
"111","110",0,0,0,0,0.343080236259279,0,0.247819568593523,0,0.254796581407304,0,0.154303613739895,0,0
"112","111",0.265520500486095,0,0,0,0,0.525055057611459,0.00923500936170767,0,0,0,0.200189432540738,0,0
"113","112",0,0,0,0,0,0.681630179093749,0.145545395574807,0,0,0,0,0,0.172824425331445
"114","113",1,0,0,0,0,0,0,0,0,0,0,0,0
"115","114",0,0,0,0,0,0.668333009979638,0,0,0.141972770644921,0,0.189694219375441,0,0
"116","115",0,0,0,0,0,0.0660325068688785,0.207691974655825,0,0.184216652659672,0,0,0,0.542058865815624
"117","116",0,0,0,0,0,0.217830461322841,0,0.21022487614995,0,0,0.133120794105985,0.24362479949267,0.195199068928554
"118","117",0.599894213591532,0,0,0,0,0.400105786408468,0,0,0,0,0,0,0
"119","118",0.826615439852993,0,0,0,0,0.150634088025827,0,0,0.0227504721211804,0,0,0,0
"120","119",0,0,0,0,0,0.438598312655973,0.187301518122648,0,0.237006077709926,0,0.137094091511453,0,0
"121","120",0.523015846038656,0,0,0,0,0,0.0466759808204853,0,0.430308173140859,0,0,0,0
"122","121",0,0,0,0,0,0.469165472887741,0.375155440506607,0,0,0,0.155679086605652,0,0
"123","122",0,0,0,0,0,0.358157850166259,0.496244787128802,0,0,0,0.145597362704939,0,0
"124","123",0,0,0,0,0,0.80488455110871,0,0,0,0,0.19511544889129,0,0
"125","124",0.579595194168059,0,0,0,0,0,0.420404805831941,0,0,0,0,0,0
"126","125",0.393927594434629,0,0,0,0,0,0.441537294697324,0,0,0,0.164535110868046,0,0
"127","126",0,0,0,0,0,0.297646741587381,0,0,0,0,0.193164491954214,0,0.509188766458405
"128","127",0,0,0,0,0.363983120795663,0,0.263726057554845,0,0,0,0,0.372290821649492,0
"129","128",0,0.364866431079339,0,0,0.119586027249316,0,0.194981733226535,0,0,0,0,0.320565808444809,0
"130","129",0,0,0,0,0,0.24509336255615,0.501149244940728,0,0,0,0.253757392503122,0,0
"131","130",0,0,0,0,0,0.709955490592294,0,0,0,0,0.290044509407706,0,0
"132","131",0.436025343705089,0,0,0,0,0.277509872887349,0.0305658331326818,0,0,0,0.130217396819103,0,0.125681553455777
"133","132",0.681067316985593,0,0,0,0,0.183964526362972,0,0,0,0,0.134968156651435,0,0
"134","133",1,0,0,0,0,0,0,0,0,0,0,0,0
"135","134",0,0.415563942834949,0,0,0,0,0.331672846427734,0.252763210737317,0,0,0,0,0
"136","135",0,0,0,0,0,0.568325850358557,0,0,0.17723024020387,0,0.254443909437573,0,0
"137","136",0,0,0,0,0,1,0,0,0,0,0,0,0
"138","137",0.889677227006872,0,0,0,0,0,0,0,0,0,0.110322772993128,0,0
"139","138",0,0,0,0,0,0.582673114996683,0,0,0.138898098954901,0,0.278428786048416,0,0
"140","139",0.438761439032151,0,0,0,0,0.365872411996654,0,0,0,0,0.195366148971195,0,0
"141","140",0.45106021420879,0,0,0,0,0,0.150937613764352,0,0.1508719920355,0,0,0,0.247130179991358
"142","141",0,0,0,0,0,0.401787999944867,0.27330681385005,0,0,0,0.324905186205083,0,0
"143","142",0,0,0,0,0,0.598280130455363,0,0,0,0,0.1566839698898,0,0.245035899654838
"144","143",0.292803688868533,0,0,0,0,0.15544776134066,0.328169631618755,0,0,0,0.223578918172051,0,0
"145","144",1,0,0,0,0,0,0,0,0,0,0,0,0
"146","145",0,0,0,0,0,0.658081397652494,0.142512511465097,0,0,0,0.199406090882409,0,0
"147","146",0,0,0,0,0,0.851871816410772,0,0,0,0,0.148128183589228,0,0
"148","147",0.332519871197562,0,0,0.00448087761211766,0,0.246052999972741,0.18728788549553,0,0,0,0,0,0.22965836572205
"149","148",0,0,0,0,0,0.524326643043221,0.0627926935291757,0,0.3156461683886,0,0.0972344950390032,0,0
"150","149",0,0.056147174641874,0,0,0.254071405262302,0,0.3192022663581,0,0.210183488506606,0,0.160395665231119,0,0
"151","150",0.536118094189151,0,0,0,0,0.156924455267054,0.162086746555359,0,0,0,0.144870703988436,0,0
"152","151",0,0,0,0,0,0.68813271846563,0.144821678413258,0,0,0,0.167045603121111,0,0
"153","152",0.456800646766915,0,0,0,0,0.425384514191432,0,0,0,0,0.117814839041653,0,0
"154","153",0,0.405926624729086,0,0,0.423575549586658,0,0,0,0,0,0,0.170497825684256,0
"155","154",0.305455529093538,0.205742681875548,0,0,0,0.2545657990734,0.234235989957514,0,0,0,0,0,0
"156","155",0,0,0,0,0,1,0,0,0,0,0,0,0
"157","156",0.38411013858797,0,0,0,0,0.130306938156522,0.292254180300525,0,0,0,0.193328742954983,0,0
"158","157",0,0,0,0,0,0.819477786937144,0,0,0,0,0.180522213062856,0,0
"159","158",0.594720784830475,0.162129143230164,0,0,0,0,0.24315007193936,0,0,0,0,0,0
"160","159",0.530594542458808,0,0,0,0,0.30155084117711,0,0,0,0,0.167854616364082,0,0
"161","160",0.296362683703756,0,0,0,0,0.169458889032877,0.394901381755802,0,0,0,0.139277045507565,0,0
"162","161",0.468413654109429,0,0,0,0,0,0.332183689678694,0,0.199402656211876,0,0,0,0
"163","162",0,0,0,0,0,0.620226337274844,0.121387188024107,0,0,0,0,0.258386474701049,0
"164","163",0,0.632998663446754,0,0,0,0.367001336553246,0,0,0,0,0,0,0
"165","164",0,0,0,0,0,0.659483620598364,0.127790015577577,0,0,0,0.21272636382406,0,0
"166","165",1,0,0,0,0,0,0,0,0,0,0,0,0
"167","166",0.44724935530905,0,0,0,0,0.26600757173739,0.000667597874441463,0,0,0,0.286075475079118,0,0
"168","167",0,0,0,0,0,0.395622531861573,0.369964686852386,0,0,0,0.234412781286041,0,0
"169","168",0.935447867873832,0.0645521321261674,0,0,0,0,0,0,0,0,0,0,0
"170","169",0.986193127835474,0.0138068721645257,0,0,0,0,0,0,0,0,0,0,0
"171","170",0,0,0,0,0,0.319274779375734,0.215410228286711,0.300308102916168,0,0,0,0,0.165006889421387
"172","171",0,0,0,0,0,0.732917050427905,0,0,0,0,0.267082949572096,0,0
"173","172",0.773914092278498,0,0,0,0,0,0,0,0,0,0.226085907721502,0,0
"174","173",0,0.185189347794572,0,0,0.312345825876724,0.245490294348626,0.114318501623661,0,0,0,0.142656030356417,0,0
"175","174",0.700383742185754,0,0,0,0,0,-2.13864941700788e-18,0,0,0,0.299616257814246,0,0
"176","175",0.52325941275275,0,0,0,0,0.231287695966458,0.136096028555004,0,0,0,0.109356862725789,0,0
"177","176",0.225957550118777,0,0,0,0,0,0.324187352783424,0,0.449855097097799,0,0,0,0
"178","177",0,0,0,0,0,0.819861473138043,0,0,0,0,0.180138526861957,0,0
"179","178",0.116963456898012,0,0,0,0,0.267387916385822,0.253099821388748,0,0,0,0,0,0.362548805327418
"180","179",0.525390659793809,0,0,0,0,0,0.196465059733222,0.278144280472969,0,0,0,0,0
"181","180",0.626177932030895,0,0,0,0,0.188527662060966,0,0,0,0,0.185294405908139,0,0
"182","181",0,0.225715950161915,0,0,0,0.400310360071086,0.137904262376443,0,0,0,0.236069427390557,0,0
"183","182",0,0,0,0,0,0.631560298933502,0.131701004361745,0,0,0,0.236738696704753,0,0
"184","183",0,0,0,0,0,0.776894204695907,0,0,0,0,0.223105795304093,0,0
"185","184",0,0.505306362281561,0,0,0,0,0.439857529550419,0,0,0,0.0548361081680203,0,0
"186","185",0.687392230231015,0,0,0,0,0,0.312607769768985,0,0,0,0,0,0
"187","186",0,0,0,0,0,0.352595296582405,0.260503617013164,0.386901086404431,0,0,0,0,0
"188","187",1,0,0,0,0,0,0,0,0,0,0,0,0
"189","188",0,0,0,0,0,0.186650502616334,0.55819537800311,0,0,0,0.255154119380556,0,0
"190","189",0,0,0,0,0,0.555645237290218,0,0,0,0,0.17892593065818,0,0.265428832051602
"191","190",0.14794160160251,0.538649424888136,0,0,0,0,0,0,0.313408973509354,0,0,0,0
"192","191",0,0,0,0,0,0.84819525028156,0,0,0,0,0.15180474971844,0,0
"193","192",0.29835449449858,0,0,0,0,0.460487163479546,0,0,0,0,0.241158342021874,0,0
"194","193",0.663083775999855,0,0,0,0,0,0.336916224000145,0,0,0,0,0,0
"195","194",0.310980382335834,0,0,0,0,0.240769002852312,0.230342891116954,0,0,0,0.2179077236949,0,0
"196","195",0.509298203235121,0.403948845575841,0,0.0867529511890381,0,0,0,0,0,0,0,0,0
"197","196",0.540789957773678,0,0,0,0,0,0.285266948705774,0,0,0,0,0.173943093520548,0
"198","197",0.179338912169991,0,0,0,0,0,0.45697331468485,0.192562152557043,0,0,0,0,0.171125620588116
"199","198",0.595897851828026,0,0,0,0,0,0,0,0,0,0,0.404102148171974,0
"200","199",0,0,0,0,0.421725161564781,0.335453860468357,0,0,0,0,0.242820977966861,0,0
"201","200",0.196923008070773,0,0,0,0,0.363463877721656,0.0813360268238107,0,0,0,0.136535369272874,0.221741718110887,0
"202","201",0,0.525826077304396,0,0,0,0,0.248923925168752,0,0,0,0,0.225249997526852,0
"203","202",0,0,0,0,0.130654482000058,0.869345517999942,0,0,0,0,0,0,0
"204","203",0.911521903446317,0,0,0,0,0,0,0,0.0884780965536829,0,0,0,0
"205","204",0,0,0,0,0,0.322773093785127,0.167718343164545,0,0,0,0.176483598208522,0,0.333024964841806
"206","205",0.484784209827832,0,0,0,0,0.142707930609285,0.204135905882463,0,0,0,0.168371953680419,0,0
"207","206",0,0,0,0,0,0.765931282773906,0,0,0,0,0.234068717226094,0,0
"208","207",0,0.531089876163586,0,0,0,0.468910123836413,0,0,0,0,0,0,0
"209","208",0.403717453218115,0,0,0,0,0.148081425943755,0.260981103039371,0.187220017798758,0,0,0,0,0
"210","209",0.509104893456958,0.490895106543042,0,0,0,0,0,0,0,0,0,0,0
"211","210",0.435131070423612,0,0,0,0,0.361357086607986,-2.45124681640893e-18,0,0,0,0.203511842968402,0,0
"212","211",0.858887223357812,0,0,0,0,0,0,0,0.141112776642188,0,0,0,0
"213","212",0.735763446158504,0,0,0,0,0,0.133872412693698,0,0.130364141147798,0,0,0,0
"214","213",0.597037131179781,0,0,0,0,0,0.0486739459884009,0,0.184753050651748,0,0,0,0.169535872180069
