,T_reg,mono-mac,T_CD8,tumour_2,tumour_1,T_CD4,plasma,pDC,mDC,myeloid
0,0.028872890080944583,0.11000706650130322,0.40817837152668973,0.10582204187051779,0.2243794788050983,0.022061648814913258,0.07002528835792629,0.003416716693913129,0.011751721091982985,0.015484776256710629
1,0.023547129436362526,0.14140511038074005,0.40731612838540404,0.09815985765612308,0.2292572338743055,0.022920562814838286,0.05195350807547082,0.0021601545803204584,0.011669007703883585,0.011611307092551603
2,0.030367536805132846,0.11514917981102908,0.40629014264379204,0.10681888643072655,0.21827508712705165,0.029065963776972653,0.0685735730251587,0.0036295499712358354,0.010809615699192827,0.011020464709707798
3,0.04307520432791932,0.13594635608459535,0.3845117807418282,0.11264122281058427,0.2121005809043215,0.023228264309274143,0.06384872495646596,0.0024340973549612874,0.010127817855384387,0.01208595065466552
4,0.021672403771116427,0.1047045934872963,0.37299472746911183,0.14970964487597965,0.232795563000145,0.026794798211535128,0.0623813578891122,0.0013082804456950373,0.01020835845994074,0.01743027239006763
5,0.02537950620501525,0.10052622406885448,0.40035055240443956,0.1227227986013114,0.2257485402532903,0.030547582642498763,0.0648131590483279,0.002416635772326756,0.011911841160133675,0.015583159843801852
6,0.02246566531536663,0.10006459099860798,0.431813076956693,0.10515702494843121,0.24095967766370352,0.02064113286424215,0.053876865302834136,0.0009968843374307706,0.010677069158269874,0.01334801245442068
7,0.02733229946016111,0.11256770636715653,0.3911023171811461,0.10160624903046708,0.24036674069451502,0.03815918209513847,0.06011126583070782,0.002516603472933394,0.008437384343658339,0.01780025152411602
8,0.03801514537788629,0.13076550288265024,0.38225068914335725,0.10120419590454892,0.22549077162861714,0.029102990029601084,0.06513328279932339,0.003871670251510723,0.012834126282129394,0.011331625700375532
9,0.032287153111087576,0.1308572120410066,0.3836265097469008,0.10690312853406908,0.22432487196950293,0.028831146022021744,0.06426679832543629,0.0028720427717815193,0.007565838781199092,0.018465298696994304
10,0.03025521899453588,0.11568436848516732,0.3964417646487655,0.10729618363789985,0.21545468482009944,0.02579298119774819,0.07986225876990795,0.0024428524305880866,0.009400985790377124,0.017368701224910552
11,0.024540246785877358,0.1203106882027264,0.38664397503263687,0.10204907078431952,0.2443082673100056,0.02929206082735076,0.05831569960053452,0.0023253658567721465,0.008673819668510578,0.023540805931266177
12,0.029142096366290674,0.11961805169016639,0.4203367186771573,0.09498178727641589,0.2044329444325925,0.03713810723551547,0.06281098109111687,0.003634291156764568,0.011027472016089354,0.016877550057891016
13,0.03283579125393223,0.12140766239726306,0.3932366936423944,0.10663383221900409,0.23458330753621637,0.01695794264233037,0.07144171083337104,0.0014059958467706793,0.00879509644884685,0.012701967179870903
14,0.029438208340320775,0.12352157568237762,0.37740123537725606,0.10779435034753862,0.22531775715703398,0.03128261499002787,0.08049256578159901,0.002221248954614081,0.007243653258768164,0.015286790110463813
15,0.025714785566030633,0.11950077774843683,0.4073498944277261,0.10237637338985743,0.22378818448925306,0.019515927491643652,0.07782050071830289,0.004261778343445024,0.010828804435910618,0.008842973389393686
16,0.028710012163036917,0.11551498785449031,0.41987374066662886,0.103380540277676,0.21949689729681252,0.02829185886374938,0.060093000990948914,0.003174249578434381,0.010588646218056325,0.010876066090166397
17,0.03148193909797447,0.12469956563652018,0.40807826731777436,0.10469741598058242,0.224735568031404,0.029240531676686284,0.05291703600530686,0.0014793065016959978,0.010691120513510689,0.011979249238544851
18,0.03865092097190278,0.1145985966333865,0.3914694870106807,0.110777810895542,0.23218091540654798,0.028001483226212324,0.060546708364046534,0.0027712005085560078,0.008637949206894853,0.012364927776230222
19,0.02903519422628885,0.11563426482392426,0.3964384329995632,0.10368043886637074,0.23064803256414504,0.023462017211119058,0.07560741676645645,0.0017955771873892073,0.01213341228590358,0.011565213068839439
20,0.019576771942481492,0.12411064381024296,0.42374061468045615,0.0971580479654897,0.21678257830227915,0.02176513117772344,0.07089994805187981,0.002616131431703386,0.009660258050113233,0.013689874587630591
21,0.02872230848767897,0.1284305976698446,0.3913158826981713,0.10989699499372857,0.22497635159498652,0.023700949435488616,0.06911311946967494,0.0052626748645118486,0.007187434691753306,0.011393686094161153
22,0.028260180385676122,0.11438724290718365,0.40062037923948923,0.12345365383125609,0.22802031844526427,0.026211982885187488,0.0561607048283976,0.0014510587117016701,0.008671229309029718,0.012763249456814119
23,0.025728551606817605,0.12436909415391856,0.4077505833285479,0.10987043197474845,0.22765818806204577,0.01961161224422291,0.062443463904311484,0.0027588052055500497,0.009067850525172274,0.010741418994664902
24,0.02561352281230965,0.12242790715703769,0.3978374529550707,0.11005957387104036,0.22845395064842478,0.023484487919577957,0.05865093726530697,0.004435815723053261,0.011037177022317766,0.017999174625860793
25,0.03294481634964234,0.12503414780036132,0.3979684947469449,0.10138313956703823,0.21418603958968357,0.02431498176202592,0.06581062646558271,0.002220195147394561,0.011871195552953552,0.024266363018372816
26,0.02845738520404225,0.1064202846333763,0.4211668714787,0.1032195005351325,0.22774893214075556,0.03082267420913039,0.05362357136743136,0.00372194495348591,0.008626367470284863,0.01619246800766081
27,0.025379621903422488,0.1310248817743434,0.4036748139561969,0.10190986771111499,0.22352830005191693,0.028875067805320107,0.054834959642187174,0.0017816327878517305,0.015089031569879964,0.013901822797766167
28,0.027342307326320876,0.11594922130434157,0.41636617814691146,0.09936146164866505,0.2428146136931177,0.023400189061704546,0.05795909624435607,0.0015142482016311362,0.00845519926623827,0.006837485106713271
29,0.024312361684460992,0.13117125380254185,0.40003182152945505,0.10612093836842505,0.2275130865508548,0.0259693937056078,0.058125335772211344,0.0014903909297767234,0.012141004928973003,0.013124412727693309
30,0.03397550106566813,0.11679665013827271,0.4144447966963995,0.10218897642535019,0.22754725961019379,0.028756902934371505,0.05476246588543333,0.0021418925718000308,0.008429861608931003,0.010955693063579752
31,0.027381610433683697,0.12623775195474612,0.42522766146080865,0.11013834893350186,0.19143137249778483,0.02586882924594117,0.06902320429750033,0.002029575519866997,0.009120168722976859,0.013541476933189434
32,0.022633057784162806,0.13753215416532905,0.42062314613928353,0.09556035811050373,0.20568818974878467,0.03247271245132295,0.059753792141826356,0.0014097832913653769,0.008215213369346268,0.016111592798075232
33,0.033046471019646514,0.12198308653446599,0.38969211427827655,0.09727004966695946,0.24183369184692347,0.02614353723766062,0.05953494412382659,0.0016928573266428476,0.01742995553834241,0.011373292427255524
34,0.026082240832344734,0.1233709887361741,0.39175710264973074,0.11289423690651662,0.2196047484629026,0.029141925219559803,0.07024594810398177,0.001050217547505911,0.017002941394282496,0.00884965014700118
35,0.02924113815211351,0.13068201955696931,0.4132633470736914,0.10103514053047012,0.2051600855247729,0.025784410361298887,0.06978391825905707,0.00113569575366249,0.012641033182357956,0.011273211605606258
36,0.023688662188424206,0.12817711032504173,0.3943680022264952,0.09541833413613819,0.248244698490634,0.024965042653605475,0.06451866541223811,0.0017662056267771595,0.008349491457365459,0.010503787483280413
37,0.028969535437682745,0.12910953903268949,0.40315377154918,0.10791573338115894,0.20956510754732832,0.03143914993447309,0.06158066378846084,0.0012960805439111837,0.007799891413439013,0.01917052737167632
38,0.028141856945095182,0.12932048826150938,0.40346812987998276,0.1046578366441932,0.21475090363705338,0.02826631340682085,0.06520639167969064,0.0022309425633826306,0.012284115842609444,0.0116730211396625
39,0.02500784779533312,0.11344104355823943,0.4312916444078225,0.09542651626411447,0.2130503303346313,0.031756281966504096,0.06920817490917251,0.001539619625260078,0.008968358235240136,0.01031018290368227
40,0.028128111287332946,0.13760226366191367,0.3903504454223252,0.09306176220389127,0.21953020305606874,0.026018219168657538,0.07494984221735129,0.0016269480598745346,0.014212609021107006,0.01451959590147778
41,0.02745423864982613,0.11945213733924864,0.39067881291495604,0.10682060050589351,0.2314311985070247,0.028741945691293406,0.06894182478751829,0.0015680355887413113,0.0074679425830865825,0.017443263432411295
42,0.03640137956679108,0.13859364217889492,0.39749264816521157,0.10191012279021613,0.2008288288792879,0.025068603648684098,0.07435428454000303,0.0021353815926756113,0.011290608690606989,0.011924499947628628
43,0.03352116334889427,0.1251273208772701,0.3967192025157585,0.09590280859106881,0.21984634372808878,0.0256703188876139,0.07967173721097023,0.0011480114809242182,0.01077993001367229,0.011613163345738847
44,0.03101253739451365,0.12136794627063002,0.3952521551849774,0.1149775728606123,0.22254076964241262,0.027355721988643163,0.06390506566101929,0.0032089075149957747,0.009591564636063634,0.01078775884613206
45,0.024086522621842216,0.12294059087765509,0.40844328558085347,0.11225628181404868,0.22529295664389512,0.022539709085689395,0.05448403000871375,0.002766645242993847,0.010944328375149009,0.016245649749159367
46,0.0267387560945525,0.12943371809392387,0.41792677690864116,0.09770616122325008,0.2113151101601293,0.022211089799329762,0.0611622895757119,0.0056450748983325515,0.010990429254963803,0.016870593991164997
47,0.02904606544205206,0.11625345700943948,0.4002991300765191,0.11585477647410874,0.20834807294542831,0.029672484821126506,0.07128636123560311,0.0055168749631899555,0.013505674838060415,0.010217102194472218
48,0.022127768503415704,0.11824415759360568,0.4119108261822918,0.11243989606596687,0.21442848120071836,0.025366515269830536,0.07256521892317,0.001493069828641639,0.013743686773614221,0.007680379658745167
49,0.03394435382362991,0.12253041624236628,0.40345236251884825,0.10698329341121975,0.21914264347124265,0.022500265263115066,0.06704273866201206,0.002761505434491461,0.007881308624102721,0.013761112548971772
50,0.022840117518799833,0.11504423363477768,0.4025717906280807,0.10642539145417346,0.24017842821447172,0.020677333122158064,0.0691497003177997,0.0010330937588500324,0.010838393826972395,0.011241517523916373
51,0.02702005079826163,0.12774379207774333,0.39553999691441855,0.09737164640077774,0.24073625896520687,0.02404357026909895,0.06446304929825444,0.002872909064737365,0.008498811346077391,0.011709914865423622
52,0.025692007082476424,0.11517473587803977,0.4056250382749546,0.10836240907399879,0.22339408510865316,0.022136690476600107,0.07413758884613345,0.00317767429768389,0.012355754475566054,0.009944016485893757
53,0.03534474514773167,0.11224413009639625,0.3872894171279862,0.11464716245418904,0.22268202041480908,0.024697628133434815,0.0638528850091573,0.0031652584704720777,0.020162387847600955,0.01591436529822255
54,0.027188451736390996,0.11274516816964858,0.39940713491492774,0.1208105844536031,0.22025750102800015,0.027224258110202924,0.061980471696937704,0.0012959857499823327,0.01754201780312992,0.011548426337176504
55,0.03780087921304511,0.16820114061404706,0.43764819699752244,0.07362974597500883,0.15666356819845173,0.03116380652608644,0.06499335039020031,0.003502598567451214,0.010255675167221902,0.01614103835096496
56,0.02374146318419106,0.12737449224845956,0.41389047130566764,0.10709559236589955,0.21182786983340782,0.025405502672894365,0.06268486343003328,0.0010952364642530853,0.00976375113654671,0.017120757358646876
57,0.02225783497248217,0.1368693128208559,0.3883977377931634,0.11030388710757573,0.21866758399119976,0.021629900446661205,0.06638319986075328,0.0009969693023765913,0.012455886771623643,0.022037686933308338
58,0.029875191283184103,0.11569231638285876,0.41791931521314296,0.11080864068798893,0.2041549020156704,0.030256623152212354,0.06818925976495267,0.0014487468223203643,0.010562529427955228,0.011092475249714165
59,0.025404913739286588,0.12274830315812173,0.3844061081310429,0.10090269299035598,0.23538214220932122,0.034828268795340775,0.06781365953874573,0.0029236608405298478,0.009618643116674241,0.015971607480580963
60,0.02593090780251547,0.1107931021812685,0.3892856528695314,0.11014358894182942,0.253959118783639,0.02213851563737308,0.06302843555228824,0.0024641384257374716,0.01087473018458733,0.011381809621230062
61,0.028735063133051846,0.11903921529567343,0.39105383131577776,0.1125290606512229,0.24434820729210444,0.024306018677565107,0.054366133582611366,0.001261435687202321,0.0083970153304109,0.01596401903437995
62,0.0226104315541667,0.11994654731731992,0.4016985190608975,0.12030191455730174,0.21732642861879992,0.026421776074630934,0.06977669473508458,0.001870997584313071,0.009069005709773157,0.010977684787712445
63,0.03027699111539499,0.1226140727216685,0.39923732284896946,0.11212122029750499,0.22532511959842494,0.02189217899891658,0.06099689551450117,0.003002795190922123,0.010103497941907723,0.014429905771789531
64,0.026542599343397522,0.1159519683875311,0.38032803248323116,0.1027997608926721,0.2647319143915949,0.01905444188494466,0.06316428357636181,0.0010632033072455116,0.01218222170898761,0.014181574024033571
65,0.02894652900528887,0.11632067503660248,0.40964222401744,0.11505838014271363,0.22766597430804084,0.027337987403980416,0.050774665977612425,0.0021170826441956696,0.011889034523748867,0.01024744694037674
66,0.031248972795085133,0.12713494250737076,0.3714299317592249,0.1079836271937519,0.2329899959689219,0.03377852364743888,0.061378010633062384,0.0015014288849132425,0.011889521146650688,0.020665045463580178
67,0.03978130113112472,0.10985952255288092,0.4248273529084599,0.10989548140214557,0.2137016178331086,0.01857396495509128,0.059559333106078104,0.0013188542593896829,0.011434382051493365,0.011048189800227879
68,0.02188886873750722,0.11429067483842045,0.3958745011209048,0.11572891380496447,0.23666790421022538,0.027834345238688524,0.06356945687062127,0.0038818115229111417,0.009016256096538723,0.01124726755921805
69,0.028161589911628426,0.11686553056338694,0.4150242106926621,0.10906182374545659,0.217078543445269,0.02078928239606005,0.06435284256614832,0.00300637787976725,0.009054701045899395,0.01660509775372188
70,0.028936889357581652,0.13562619700515674,0.3654327861868864,0.11070208493631498,0.24522141485109472,0.020041015631860656,0.06584288623023485,0.001242446444785222,0.011607514612981597,0.015346764743103114
71,0.025714168619851388,0.1045768878398631,0.4105314753182533,0.11345604118408097,0.22147468013362365,0.029163536350771808,0.0685006012050283,0.002427832246046536,0.011931156319839082,0.012223620782641853
72,0.02567772873710888,0.11730443075640447,0.3928626564577412,0.10958330207052226,0.229236335051236,0.02555601577680871,0.07026203207485048,0.0014033876186680281,0.01723370047053901,0.010880410986120885
73,0.03185014474752455,0.11380741082874637,0.4035695682037139,0.11240962092786357,0.22734563556179,0.02358124972525399,0.06328774473364444,0.001218054596318747,0.010578912773568906,0.012351657901575499
74,0.026332148255667556,0.13973721284042223,0.3866244082645214,0.10240421847127096,0.22468755746956798,0.026210753284077293,0.06310784469342702,0.0026796850864450284,0.011969414902413236,0.01624675673218724
75,0.029426484166294117,0.1231384959029288,0.40107634510741624,0.10159490207394561,0.2216097450081167,0.023320387504420174,0.05748779735791358,0.0016582021564999394,0.026546995399349686,0.014140645323115047
76,0.026468540880085135,0.1137008645322139,0.3976700075241887,0.11400342425848126,0.21793510022997117,0.03147477293723452,0.0700512278392372,0.0034482825972072936,0.010307148273137947,0.014940630928242868
