"","cell_ID","glutamatergic neuron","inhibitory interneuron","vascular associated smooth muscle cell","endothelial cell","radial glial cell","oligodendrocyte precursor cell","caudal ganglionic eminence derived interneuron","microglial cell","medial ganglionic eminence derived interneuron","pericyte","astrocyte","neural progenitor cell","oligodendrocyte"
"1","0",0.819364842027447,0,0,0,0,0.108896466682259,0.0717386912902944,0,0,0,0,0,0
"2","1",0,0,0,0,0,0.164099677879899,0,0.273959896520911,0,0,0.222364340977131,0,0.339576084622059
"3","2",0,0,0,0,0,0.135334899277839,0.113275763214953,0.354941486836722,0,0,0,0.396447850670485,0
"4","3",0.18446099242209,0,0,0,0.208800535302413,0.224277130029868,0.0353930371697497,0,0.347068305075879,0,0,0,0
"5","4",0.774379633976332,0,0,0,0,0,0.225620366023668,0,0,0,0,0,0
"6","5",0.317311377444997,0,0.376791275017751,0,0,0,0,0,0,0.12828437380494,0,0.177612973732312,0
"7","6",0.30524737893902,0,0,0,0,0.346927809426081,0.347824811634898,0,0,0,0,0,0
"8","7",0.4000163189852,0,0,0,0,0.196222940743103,0.0463882504670506,0,0,0.195401536097344,0,0.161970953707302,0
"9","8",0,0,0,0,0,0.807553762855426,0.192446237144574,0,0,0,0,0,0
"10","9",0,0,0,0,0.318864322890309,0,0.378185344676112,0.302950332433579,0,0,0,0,0
"11","10",0.707939077252984,0,0,0,0,0,0.292060922747016,0,0,0,0,0,0
"12","11",0.571043945101305,0,0,0,0,0.252834373484806,0.176121681413889,0,0,0,0,0,0
"13","12",0.263769619055199,0,0,0,0,0,0.513348238287163,0.222882142657638,0,0,0,0,0
"14","13",0.374996624400888,0,0,0,0,0.612357204761644,0.0126461708374677,0,0,0,0,0,0
"15","14",0.397064197074114,0,0,0,0,0.472270252427026,0.13066555049886,0,0,0,0,0,0
"16","15",0,0,0,0,0,0.355808580287548,0.466616580182913,0.177574839529539,0,0,0,0,0
"17","16",0.356983192811862,0,0.175610518968982,0,0,0.184463931510431,0,0,0,0,0,0.282942356708726,0
"18","17",0,0,0.290479386511657,0,0,0.379948977685855,0.329571635802489,0,0,0,0,0,0
"19","18",0.91685905631285,0,0,0,0,0,0.08314094368715,0,0,0,0,0,0
"20","19",0.381427191975006,0,0,0,0,0.590604440566054,0.0279683674589397,0,0,0,0,0,0
"21","20",0.687891045403062,0,0,0,0,0,0.312108954596938,0,0,0,0,0,0
"22","21",0,0,0,0,0,0.239267848454594,0.372700022784811,0,0.388032128760595,0,0,0,0
"23","22",0.324830833965484,0,0,0,0,0,0.446250642303083,0,0,0,0,0,0.228918523731433
"24","23",0,0,0,0,0,0.343455510201249,0,0.220272243677721,0,0,0.301529719228149,0,0.134742526892881
"25","24",0.375840264001939,0,0,0,0,0,0.197243131410047,0,0.290323548318608,0,0,0.136593056269407,0
"26","25",0,0,0,0,0,0.232650372459107,0.217999055593479,0.266438688032993,0,0,0.282911883914421,0,0
"27","26",0.390209449916124,0,0,0,0,0.302797373744092,0,0.306993176339783,0,0,0,0,0
"28","27",0,0,0,0,0,0.246271999598676,0.358787738350487,0,0,0,0.143382512615636,0,0.251557749435201
"29","28",0.813512854133039,0,0,0,0,0.176100350780348,0.0103867950866131,0,0,0,0,0,0
"30","29",0.216422200790669,0,0,0,0.104476379493927,0,0.132469671529,0,0.347495579440304,0,0,0.199136168746101,0
"31","30",0,0,0,0,0,0.796195624692758,0.203804375307242,0,0,0,0,0,0
"32","31",0,0,0.378075979858299,0,0,0,0.396284111329836,0,0,0.225639908811865,0,0,0
"33","32",0.293483837070059,0,0,0,0,0.344458755899665,0.0111911112981274,0,0.350866295732149,0,0,0,0
"34","33",0,0,0,0,0,0.567738891074728,0.121317457987437,0,0,0,0.310943650937835,0,0
"35","34",0.232134150981868,0,0,0,0.138220946148688,0,0,0,0,0.225024119729005,0.174058073744138,0.230562709396301,0
"36","35",0.344548750813023,0,0,0,0,0.456490677578253,0.0328425169104541,0.166118054698271,0,0,0,0,0
"37","36",0,0,0,0,0,0.283062690631575,0.111115190688654,0,0.317851235778003,0,0.287970882901768,0,0
"38","37",0,0,0,0,0,0,0.467738357022356,0.532261642977644,0,0,0,0,0
"39","38",0.296394704296611,0,0,0,0,0.444397595887268,0.259207699816121,0,0,0,0,0,0
"40","39",0.481759503195372,0,0,0,0,0,0.193071644247879,0.32516885255675,0,0,0,0,0
"41","40",0.43670525418159,0,0,0,0,0.190912442108371,0.0228722983291063,0,0,0.349510005380932,0,0,0
"42","41",0,0,0.229110182057864,0,0,0.144382728572999,0.626507089369137,0,0,0,0,0,0
"43","42",0.259373338513308,0,0,0,0,0.216229315989975,0.287423608899813,0.236973736596904,0,0,0,0,0
"44","43",0,0,0,0,0.236883430444531,0,0.394200071354299,0.246071190089703,0,0,0.122845308111467,0,0
"45","44",0.342726136569328,0,0,0,0,0.305344071857427,0.11027522599514,0,0.241654565578105,0,0,0,0
"46","45",0.444585396708672,0,0,0,0,0.465580085309831,0.089834517981497,0,0,0,0,0,0
"47","46",0,0,0,0,0,0.215628646580156,0.784371353419844,0,0,0,0,0,0
"48","47",0.431725587436848,0,0,0,0,0.225131966795814,0.15442924877167,0,0.188713196995668,0,0,0,0
"49","48",0,0,0,0,0.312513452480868,0.147601243380626,0.397336959817483,0,0,0,0.142548344321024,0,0
"50","49",0.349096606253745,0,0,0,0.41626426616053,0,0.234639127585725,0,0,0,0,0,0
"51","50",0,0,0,0,0.220716279558882,0.159778115948039,0.328894748566733,0.290610855926346,0,0,0,0,0
"52","51",0.665868261075713,0,0,0,0,0.295783463768752,0.0383482751555354,0,0,0,0,0,0
"53","52",0,0,0.237621999813021,0,0.385516109370829,0.147359963577673,0.229501927238476,0,0,0,0,0,0
"54","53",0,0,0,0,0,0.160495547091575,0.32658708202109,0.372795379331382,0.140121991555954,0,0,0,0
"55","54",0.660487689060628,0,0,0,0,0.159616052865721,0.0168419533659026,0,0,0,0.163054304707749,0,0
"56","55",0,0,0,0,0,0.392556874287402,0.0929268936453514,0,0.380359559254477,0,0.13415667281277,0,0
"57","56",0.266719192087371,0,0,0,0,0.234320757629603,0.311754534803955,0,0,0,0.187205515479072,0,0
"58","57",0.414976230694254,0,0,0,0,0,0.0203571383673062,0,0.322770049784519,0.24189658115392,0,0,0
"59","58",0,0,0,0,0.304391360158728,0.145869886584218,0.286391158611426,0.182582575475889,0,0,0.080765019169739,0,0
"60","59",0,0,0,0,0,0.261074885228045,0.0394758196198817,0.449519454791737,0,0,0,0.249929840360337,0
"61","60",0,0,0.175767538372969,0,0,0,0.314958497037723,0.367524688302317,0,0.141749276286991,0,0,0
"62","61",0.413839484486779,0,0,0,0.205048410661299,0,0.19258338890554,0,0,0,0,0.188528715946382,0
"63","62",0.485358724604961,0,0,0,0,0.234596838437968,0.280044436957071,0,0,0,0,0,0
"64","63",0.358137418973164,0,0.14539940467534,0,0,0.304601857298694,0.0347081799755671,0,0,0,0,0,0.157153139077235
"65","64",1,0,0,0,0,0,1.26789632050407e-17,0,0,0,0,0,0
"66","65",0.231807993937556,0,0.284217155110711,0,0,0,0.0624199510005972,0,0.421554899951136,0,0,0,0
